tgDataLogger2 started logging at time 01242019_105155, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
0.1,0.0591758,11.8852,-1.73752,-0.726292,0.493138,0.775442,6.00995,-0.0534488,7.16091,1.70781,-1.68158,-0.451276,-0.755191,6.10156,
0.2,0.0555604,10.5472,-1.8995,-0.354222,0.755459,1.02975,6.00995,-0.0498877,5.55884,1.86735,-2.0069,-0.0349977,-0.671092,6.10156,
0.3,0.0449562,7.30833,-1.22339,-0.547652,0.67326,0.848534,6.00995,-0.0394427,3.88188,1.20139,-1.91324,-0.207045,-0.645781,6.10156,
0.4,-0.0170327,3.28292,-0.431929,-0.646899,0.632549,0.822864,6.00995,-0.226025,2.1882,0.687416,-1.30228,-0.332307,-0.73271,6.10156,
0.5,-0.223053,3.5982,-0.202922,0.0326288,0.957627,1.8694,6.00995,-0.351856,2.13499,0.528733,-1.07176,-0.532434,-0.820925,6.10156,
0.6,-0.215857,3.71577,0.267791,0.512661,0.843723,2.45837,6.00995,-0.365553,2.13499,0.511974,-1.17652,-0.417993,-0.797724,6.10156,
0.7,-0.14837,3.4287,0.711814,0.637096,0.83781,2.42685,6.00995,-0.268686,2.13499,0.618728,-1.47245,-0.101504,-0.772096,6.10156,
0.8,0.0833698,3.37892,1.1598,0.808315,0.716798,2.28627,6.00995,-0.057917,2.13499,0.837234,-1.80978,0.240262,-0.797207,6.10156,
0.9,0.348369,3.44214,1.61543,0.834459,0.635473,2.07108,6.00995,0.150509,2.13498,1.05313,-2.20095,0.547716,-0.950748,6.10156,
1,0.62731,3.43199,1.85991,0.626658,0.616905,1.92723,6.00995,0.271662,2.13499,1.17946,-2.48973,0.690747,-1.11824,6.10156,
1.1,0.905079,3.24613,1.93036,0.273895,0.623882,1.93278,6.00995,0.306451,2.13497,1.21637,-2.57951,0.733209,-1.17186,6.10156,
1.2,1.09269,3.15468,1.91522,-0.0895082,0.715459,1.79774,6.00995,0.31499,2.13499,1.22531,-2.60403,0.740894,-1.18827,6.10156,
