time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,
0.1313,-6.85515,99.0685,0.195657,0.00636939,0.0152711,-2.35129,0.556719,7.10143,99.0257,0.15279,0.00636939,0.0152711,-2.35129,0.556719,0.0786959,94.1366,-4.7838,0.018254,0.00760429,-0.789398,0.556719,0.167578,103.958,5.13224,0.018254,0.00760429,-0.789398,0.556719,0.250481,94.134,5.12821,-1.57386,-0.00307809,-0.00306815,0.556719,-0.00420765,103.96,-4.77976,-1.57386,-0.00307809,-0.00306815,0.556719,
0.1414,-6.85541,98.9335,0.195661,0.00636938,0.015271,-2.35129,0.556719,7.10168,98.8907,0.152785,0.00636938,0.015271,-2.35129,0.556719,0.0786948,94.0014,-4.78398,0.018254,0.00760428,-0.789398,0.556719,0.167579,103.823,5.13242,0.018254,0.00760428,-0.789398,0.556719,0.25048,93.9987,5.12839,-1.57386,-0.0030781,-0.0030682,0.556719,-0.00420662,103.825,-4.77994,-1.57386,-0.0030781,-0.0030682,0.556719,
0.1515,-6.85568,98.7884,0.195666,0.00637039,0.015272,-2.35129,0.556719,7.10195,98.7456,0.15278,0.00637039,0.015272,-2.35129,0.556719,0.0786936,93.8561,-4.78417,0.0182541,0.00760419,-0.789398,0.556719,0.16758,103.678,5.13261,0.0182541,0.00760419,-0.789398,0.556719,0.25048,93.8535,5.12858,-1.57386,-0.0030774,-0.00306819,0.556719,-0.00420674,103.681,-4.78013,-1.57386,-0.0030774,-0.00306819,0.556719,
0.1616,-6.85597,98.6334,0.195671,0.00637218,0.0152738,-2.35129,0.556719,7.10224,98.5906,0.152775,0.00637218,0.0152738,-2.35129,0.556719,0.0786923,93.7008,-4.78437,0.0182543,0.00760404,-0.789398,0.556719,0.167581,103.523,5.13282,0.0182543,0.00760404,-0.789398,0.556719,0.250481,93.6982,5.12878,-1.57386,-0.00307615,-0.00306816,0.556719,-0.00420743,103.526,-4.78034,-1.57386,-0.00307615,-0.00306816,0.556719,
0.1717,-6.85627,98.4683,0.195676,0.00637429,0.0152759,-2.35129,0.556719,7.10255,98.4255,0.15277,0.00637429,0.0152759,-2.35129,0.556719,0.078691,93.5356,-4.78459,0.0182545,0.00760384,-0.789398,0.556719,0.167583,103.358,5.13303,0.0182545,0.00760384,-0.789398,0.556719,0.250481,93.5329,5.129,-1.57386,-0.00307469,-0.00306817,0.556719,-0.00420709,103.361,-4.78055,-1.57386,-0.00307469,-0.00306817,0.556719,
0.1818,-6.8566,98.2932,0.195682,0.00637627,0.0152779,-2.35129,0.556719,7.10287,98.2504,0.152764,0.00637627,0.0152779,-2.35129,0.556719,0.0786897,93.3602,-4.78481,0.0182547,0.00760365,-0.789398,0.556719,0.167584,103.183,5.13326,0.0182547,0.00760365,-0.789398,0.556719,0.25048,93.3576,5.12923,-1.57386,-0.00307331,-0.00306819,0.556719,-0.00420664,103.186,-4.78078,-1.57386,-0.0030733,-0.00306819,0.556719,
0.1919,-6.85694,98.1081,0.195688,0.00637772,0.0152793,-2.35129,0.556719,7.10321,98.0654,0.152758,0.00637772,0.0152793,-2.35129,0.556719,0.0786881,93.1749,-4.78505,0.0182548,0.00760352,-0.789398,0.556719,0.167585,102.999,5.1335,0.0182548,0.00760352,-0.789398,0.556719,0.250481,93.1723,5.12946,-1.57386,-0.0030723,-0.00306817,0.556719,-0.00420698,103.001,-4.78102,-1.57386,-0.0030723,-0.00306817,0.556719,
0.202,-6.85729,97.913,0.195694,0.00637826,0.0152798,-2.35129,0.556719,7.10357,97.8703,0.152752,0.00637826,0.0152798,-2.35129,0.556719,0.0786866,92.9796,-4.7853,0.0182549,0.00760348,-0.789398,0.556719,0.167587,102.804,5.13375,0.0182549,0.00760348,-0.789398,0.556719,0.250481,92.977,5.12971,-1.57386,-0.00307192,-0.00306816,0.556719,-0.00420716,102.806,-4.78127,-1.57386,-0.00307192,-0.00306816,0.556719,
0.2121,-6.85766,97.7079,0.195701,0.00637775,0.0152793,-2.35129,0.556719,7.10394,97.6652,0.152746,0.00637775,0.0152793,-2.35129,0.556719,0.078685,92.7742,-4.78556,0.0182548,0.00760352,-0.789398,0.556719,0.167589,102.599,5.13401,0.0182548,0.00760352,-0.789398,0.556719,0.25048,92.7716,5.12998,-1.57386,-0.00307228,-0.00306818,0.556719,-0.00420681,102.602,-4.78153,-1.57386,-0.00307228,-0.00306818,0.556719,
0.2222,-6.85805,97.4928,0.195707,0.00637629,0.0152779,-2.35129,0.556719,7.10433,97.4501,0.152739,0.00637629,0.0152779,-2.35129,0.556719,0.0786833,92.5588,-4.78584,0.0182547,0.00760366,-0.789398,0.556719,0.16759,102.384,5.13428,0.0182547,0.00760366,-0.789398,0.556719,0.25048,92.5562,5.13025,-1.57386,-0.00307329,-0.00306818,0.556719,-0.00420673,102.387,-4.7818,-1.57386,-0.00307329,-0.00306818,0.556719,
0.2323,-6.85845,97.2677,0.195714,0.00637418,0.0152758,-2.35129,0.556719,7.10473,97.225,0.152732,0.00637418,0.0152758,-2.35129,0.556719,0.0786816,92.3334,-4.78612,0.0182545,0.00760386,-0.789398,0.556719,0.167592,102.159,5.13457,0.0182545,0.00760386,-0.789398,0.556719,0.250481,92.3308,5.13053,-1.57386,-0.00307476,-0.00306817,0.556719,-0.00420696,102.162,-4.78209,-1.57386,-0.00307476,-0.00306817,0.556719,
0.2424,-6.85887,97.0326,0.195721,0.00637182,0.0152735,-2.35129,0.556719,7.10515,96.9898,0.152725,0.00637182,0.0152735,-2.35129,0.556719,0.0786798,92.098,-4.78641,0.0182542,0.00760408,-0.789398,0.556719,0.167594,101.924,5.13486,0.0182542,0.00760408,-0.789398,0.556719,0.25048,92.0954,5.13083,-1.57386,-0.0030764,-0.00306817,0.556719,-0.00420689,101.927,-4.78238,-1.57386,-0.0030764,-0.00306817,0.556719,
0.2525,-6.8593,96.7875,0.195729,0.0063697,0.0152714,-2.35129,0.556719,7.10558,96.7447,0.152717,0.0063697,0.0152714,-2.35129,0.556719,0.0786779,91.8526,-4.78672,0.018254,0.00760427,-0.789398,0.556719,0.167596,101.68,5.13517,0.018254,0.00760427,-0.789398,0.556719,0.25048,91.85,5.13113,-1.57386,-0.00307788,-0.00306818,0.556719,-0.00420669,101.682,-4.78268,-1.57386,-0.00307788,-0.00306818,0.556719,
0.2626,-6.85975,96.5323,0.195737,0.00636823,0.0152699,-2.35129,0.556719,7.10602,96.4896,0.15271,0.00636823,0.0152699,-2.35129,0.556719,0.078676,91.5971,-4.78703,0.0182539,0.00760441,-0.789398,0.556719,0.167598,101.425,5.13548,0.0182539,0.00760441,-0.789398,0.556719,0.25048,91.5945,5.13144,-1.57386,-0.0030789,-0.00306817,0.556719,-0.00420674,101.427,-4.783,-1.57386,-0.0030789,-0.00306817,0.556719,
0.2727,-6.86021,96.2672,0.195745,0.00636771,0.0152694,-2.35129,0.556719,7.10648,96.2245,0.152702,0.00636771,0.0152694,-2.35129,0.556719,0.078674,91.3317,-4.78736,0.0182539,0.00760446,-0.789398,0.556719,0.1676,101.16,5.1358,0.0182539,0.00760446,-0.789398,0.556719,0.25048,91.329,5.13177,-1.57386,-0.00307926,-0.00306817,0.556719,-0.00420681,101.163,-4.78332,-1.57386,-0.00307926,-0.00306816,0.556719,
0.2828,-6.86068,95.992,0.195753,0.00636821,0.0152699,-2.35129,0.556719,7.10696,95.9493,0.152693,0.00636821,0.0152699,-2.35129,0.556719,0.0786719,91.0562,-4.78769,0.0182539,0.00760442,-0.789398,0.556719,0.167602,100.885,5.13614,0.0182539,0.00760442,-0.789398,0.556719,0.25048,91.0536,5.1321,-1.57386,-0.00307892,-0.00306817,0.556719,-0.00420669,100.888,-4.78365,-1.57386,-0.00307892,-0.00306817,0.556719,
0.2929,-6.86117,95.7069,0.195761,0.00636959,0.0152712,-2.35129,0.556719,7.10744,95.6642,0.152685,0.00636959,0.0152712,-2.35129,0.556719,0.0786698,90.7707,-4.78803,0.018254,0.00760429,-0.789398,0.556719,0.167604,100.6,5.13648,0.018254,0.00760429,-0.789398,0.556719,0.25048,90.7681,5.13244,-1.57386,-0.00307796,-0.00306817,0.556719,-0.0042066,100.603,-4.784,-1.57386,-0.00307796,-0.00306817,0.556719,
0.303,-6.86167,95.4117,0.19577,0.00637153,0.0152732,-2.35129,0.556719,7.10794,95.369,0.152676,0.00637153,0.0152732,-2.35129,0.556719,0.0786677,90.4752,-4.78838,0.0182542,0.00760411,-0.789398,0.556719,0.167606,100.306,5.13683,0.0182542,0.00760411,-0.789398,0.556719,0.25048,90.4725,5.13279,-1.57386,-0.00307661,-0.00306816,0.556719,-0.00420665,100.308,-4.78435,-1.57386,-0.00307661,-0.00306816,0.556719,
0.3131,-6.86218,95.1065,0.195779,0.00637358,0.0152752,-2.35129,0.556719,7.10845,95.0638,0.152667,0.00637358,0.0152752,-2.35129,0.556719,0.0786654,90.1696,-4.78874,0.0182544,0.00760392,-0.789398,0.556719,0.167608,100.001,5.13719,0.0182544,0.00760392,-0.789398,0.556719,0.25048,90.167,5.13315,-1.57386,-0.00307518,-0.00306816,0.556719,-0.00420662,100.003,-4.78471,-1.57386,-0.00307518,-0.00306816,0.556719,
0.3232,-6.8627,94.7913,0.195788,0.00637527,0.0152769,-2.35129,0.556719,7.10898,94.7487,0.152658,0.00637527,0.0152769,-2.35129,0.556719,0.0786632,89.8541,-4.78911,0.0182546,0.00760377,-0.789398,0.556719,0.16761,99.6859,5.13756,0.0182546,0.00760377,-0.789398,0.556719,0.25048,89.8515,5.13352,-1.57386,-0.003074,-0.00306817,0.556719,-0.00420652,99.6885,-4.78508,-1.57386,-0.003074,-0.00306816,0.556719,
0.3333,-6.86324,94.4661,0.195797,0.00637622,0.0152778,-2.35129,0.556719,7.10951,94.4235,0.152649,0.00637622,0.0152778,-2.35129,0.556719,0.0786609,89.5285,-4.78949,0.0182547,0.00760368,-0.789398,0.556719,0.167613,99.3611,5.13793,0.0182547,0.00760368,-0.789398,0.556719,0.25048,89.5259,5.1339,-1.57386,-0.00307334,-0.00306816,0.556719,-0.00420649,99.3637,-4.78545,-1.57386,-0.00307334,-0.00306816,0.556719,
0.3434,-6.86378,94.131,0.195807,0.00637619,0.0152778,-2.35129,0.556719,7.11005,94.0883,0.15264,0.00637619,0.0152778,-2.35129,0.556719,0.0786585,89.1929,-4.78987,0.0182546,0.00760369,-0.789398,0.556719,0.167615,99.0263,5.13832,0.0182546,0.00760369,-0.789398,0.556719,0.25048,89.1903,5.13428,-1.57386,-0.00307337,-0.00306816,0.556719,-0.00420649,99.0289,-4.78583,-1.57386,-0.00307337,-0.00306816,0.556719,
0.3535,-6.86434,93.7857,0.195816,0.00637514,0.0152768,-2.35129,0.556719,7.11061,93.7431,0.15263,0.00637514,0.0152768,-2.35129,0.556719,0.0786561,88.8474,-4.79026,0.0182545,0.00760379,-0.789398,0.556719,0.167617,98.6815,5.13871,0.0182545,0.00760379,-0.789398,0.556719,0.25048,88.8447,5.13467,-1.57386,-0.00307409,-0.00306816,0.556719,-0.00420643,98.6841,-4.78623,-1.57386,-0.00307409,-0.00306816,0.556719,
0.3636,-6.8649,93.4305,0.195826,0.00637327,0.0152749,-2.35129,0.556719,7.11117,93.3879,0.15262,0.00637327,0.0152749,-2.35129,0.556719,0.0786537,88.4918,-4.79066,0.0182544,0.00760396,-0.789398,0.556719,0.16762,98.3267,5.13911,0.0182544,0.00760396,-0.789398,0.556719,0.25048,88.4891,5.13507,-1.57386,-0.0030754,-0.00306816,0.556719,-0.00420636,98.3293,-4.78662,-1.57386,-0.0030754,-0.00306816,0.556719,
0.3737,-6.86547,93.0653,0.195836,0.00637094,0.0152726,-2.35129,0.556719,7.11175,93.0227,0.15261,0.00637094,0.0152726,-2.35129,0.556719,0.0786512,88.1261,-4.79106,0.0182542,0.00760418,-0.789398,0.556719,0.167622,97.9619,5.13951,0.0182542,0.00760418,-0.789398,0.556719,0.25048,88.1235,5.13547,-1.57386,-0.00307702,-0.00306816,0.556719,-0.00420634,97.9645,-4.78703,-1.57386,-0.00307702,-0.00306816,0.556719,
0.3838,-6.86606,92.6901,0.195846,0.00636859,0.0152703,-2.35129,0.556719,7.11233,92.6475,0.1526,0.00636859,0.0152703,-2.35129,0.556719,0.0786486,87.7505,-4.79147,0.0182539,0.0076044,-0.789398,0.556719,0.167625,97.5871,5.13992,0.0182539,0.0076044,-0.789398,0.556719,0.25048,87.7479,5.13588,-1.57386,-0.00307865,-0.00306816,0.556719,-0.00420631,97.5897,-4.78744,-1.57386,-0.00307865,-0.00306816,0.556719,
0.3939,-6.86665,92.3049,0.195857,0.00636669,0.0152684,-2.35129,0.556719,7.11292,92.2623,0.15259,0.00636669,0.0152684,-2.35129,0.556719,0.0786461,87.3649,-4.79189,0.0182538,0.00760458,-0.789398,0.556719,0.167628,97.2023,5.14034,0.0182538,0.00760458,-0.789398,0.556719,0.25048,87.3622,5.1363,-1.57386,-0.00307998,-0.00306816,0.556719,-0.00420625,97.2049,-4.78785,-1.57386,-0.00307998,-0.00306816,0.556719,
0.404,-6.86725,91.9096,0.195867,0.0063656,0.0152673,-2.35129,0.556719,7.11352,91.867,0.152579,0.0063656,0.0152673,-2.35129,0.556719,0.0786435,86.9692,-4.79231,0.0182537,0.00760468,-0.789398,0.556719,0.16763,96.8075,5.14076,0.0182537,0.00760468,-0.789398,0.556719,0.25048,86.9666,5.13672,-1.57386,-0.00308074,-0.00306816,0.556719,-0.0042062,96.8101,-4.78827,-1.57386,-0.00308074,-0.00306816,0.556719,
0.4141,-6.86785,91.5044,0.195878,0.0063655,0.0152672,-2.35129,0.556719,7.11413,91.4618,0.152569,0.0063655,0.0152672,-2.35129,0.556719,0.0786409,86.5635,-4.79274,0.0182536,0.00760469,-0.789398,0.556719,0.167633,96.4027,5.14118,0.0182536,0.00760469,-0.789398,0.556719,0.25048,86.5609,5.13715,-1.57386,-0.0030808,-0.00306816,0.556719,-0.00420617,96.4053,-4.7887,-1.57386,-0.0030808,-0.00306815,0.556719,
0.4242,-6.86847,91.0891,0.195888,0.00636639,0.0152681,-2.35129,0.556719,7.11474,91.0466,0.152558,0.00636639,0.0152681,-2.35129,0.556719,0.0786382,86.1478,-4.79317,0.0182537,0.00760462,-0.789398,0.556719,0.167635,95.9878,5.14162,0.0182537,0.00760462,-0.789398,0.556719,0.25048,86.1452,5.13758,-1.57386,-0.00308019,-0.00306815,0.556719,-0.00420611,95.9905,-4.78913,-1.57386,-0.00308019,-0.00306815,0.556719,
0.4343,-6.86908,90.6639,0.195899,0.00636802,0.0152697,-2.35129,0.556719,7.11536,90.6213,0.152547,0.00636802,0.0152697,-2.35129,0.556719,0.0786355,85.7221,-4.79361,0.0182539,0.00760447,-0.789398,0.556719,0.167638,95.563,5.14205,0.0182539,0.00760447,-0.789398,0.556719,0.25048,85.7195,5.13801,-1.57386,-0.00307905,-0.00306815,0.556719,-0.00420605,95.5657,-4.78957,-1.57386,-0.00307905,-0.00306815,0.556719,
0.4444,-6.86971,90.2286,0.19591,0.00637003,0.0152717,-2.35129,0.556719,7.11598,90.186,0.152536,0.00637003,0.0152717,-2.35129,0.556719,0.0786328,85.2864,-4.79405,0.0182541,0.00760428,-0.789398,0.556719,0.167641,95.1282,5.14249,0.0182541,0.00760428,-0.789398,0.556719,0.25048,85.2838,5.13845,-1.57386,-0.00307765,-0.00306815,0.556719,-0.00420601,95.1308,-4.79001,-1.57386,-0.00307765,-0.00306815,0.556719,
0.4545,-6.87034,89.7833,0.195921,0.00637194,0.0152736,-2.35129,0.556719,7.11661,89.7408,0.152526,0.00637194,0.0152736,-2.35129,0.556719,0.0786301,84.8407,-4.79449,0.0182542,0.00760411,-0.789398,0.556719,0.167644,94.6834,5.14294,0.0182542,0.00760411,-0.789398,0.556719,0.25048,84.8381,5.1389,-1.57386,-0.00307632,-0.00306815,0.556719,-0.00420596,94.686,-4.79045,-1.57386,-0.00307632,-0.00306815,0.556719,
0.4646,-6.87097,89.328,0.195932,0.00637332,0.0152749,-2.35129,0.556719,7.11725,89.2855,0.152515,0.00637332,0.0152749,-2.35129,0.556719,0.0786273,84.385,-4.79494,0.0182544,0.00760399,-0.789398,0.556719,0.167646,94.2286,5.14338,0.0182544,0.00760399,-0.789398,0.556719,0.250479,84.3824,5.13934,-1.57386,-0.00307537,-0.00306815,0.556719,-0.0042059,94.2312,-4.7909,-1.57386,-0.00307537,-0.00306815,0.556719,
0.4747,-6.87161,88.8627,0.195943,0.00637382,0.0152755,-2.35129,0.556719,7.11789,88.8202,0.152503,0.00637382,0.0152755,-2.35129,0.556719,0.0786246,83.9193,-4.79539,0.0182544,0.00760394,-0.789398,0.556719,0.167649,93.7637,5.14383,0.0182544,0.00760394,-0.789398,0.556719,0.250479,83.9166,5.13979,-1.57386,-0.00307501,-0.00306815,0.556719,-0.00420585,93.7664,-4.79135,-1.57386,-0.00307501,-0.00306815,0.556719,
0.4848,-6.87226,88.3875,0.195954,0.00637332,0.015275,-2.35129,0.556719,7.11853,88.3449,0.152492,0.00637332,0.015275,-2.35129,0.556719,0.0786218,83.4435,-4.79584,0.0182544,0.00760399,-0.789398,0.556719,0.167652,93.2889,5.14428,0.0182544,0.00760399,-0.789398,0.556719,0.250479,83.4409,5.14025,-1.57386,-0.00307536,-0.00306815,0.556719,-0.0042058,93.2915,-4.7918,-1.57386,-0.00307536,-0.00306815,0.556719,
0.4949,-6.8729,87.9021,0.195965,0.00637187,0.0152735,-2.35129,0.556719,7.11917,87.8597,0.152481,0.00637187,0.0152735,-2.35129,0.556719,0.078619,82.9577,-4.79629,0.0182542,0.00760413,-0.789398,0.556719,0.167655,92.8041,5.14474,0.0182542,0.00760413,-0.789398,0.556719,0.250479,82.9551,5.1407,-1.57386,-0.00307638,-0.00306815,0.556719,-0.00420575,92.8067,-4.79225,-1.57386,-0.00307637,-0.00306815,0.556719,
0.505,-6.87355,87.4068,0.195977,0.00636973,0.0152714,-2.35129,0.556719,7.11982,87.3644,0.15247,0.00636973,0.0152714,-2.35129,0.556719,0.0786162,82.462,-4.79675,0.018254,0.00760433,-0.789398,0.556719,0.167657,92.3092,5.1452,0.018254,0.00760433,-0.789398,0.556719,0.250479,82.4593,5.14116,-1.57386,-0.00307786,-0.00306815,0.556719,-0.00420569,92.3118,-4.79271,-1.57386,-0.00307786,-0.00306815,0.556719,
0.5151,-6.8742,86.9015,0.195988,0.00636732,0.015269,-2.35129,0.556719,7.12047,86.859,0.152458,0.00636732,0.015269,-2.35129,0.556719,0.0786134,81.9562,-4.79721,0.0182538,0.00760456,-0.789398,0.556719,0.16766,91.8044,5.14565,0.0182538,0.00760456,-0.789398,0.556719,0.250479,81.9536,5.14161,-1.57386,-0.00307954,-0.00306815,0.556719,-0.00420564,91.807,-4.79317,-1.57386,-0.00307954,-0.00306815,0.556719,
0.5252,-6.87485,86.3862,0.195999,0.00636509,0.0152668,-2.35129,0.556719,7.12112,86.3437,0.152447,0.00636509,0.0152668,-2.35129,0.556719,0.0786105,81.4404,-4.79767,0.0182536,0.00760477,-0.789398,0.556719,0.167663,91.2895,5.14611,0.0182536,0.00760477,-0.789398,0.556719,0.250479,81.4378,5.14207,-1.57386,-0.0030811,-0.00306815,0.556719,-0.00420558,91.2921,-4.79363,-1.57386,-0.0030811,-0.00306815,0.556719,
0.5353,-6.8755,85.8609,0.19601,0.00636347,0.0152652,-2.35129,0.556719,7.12178,85.8184,0.152436,0.00636347,0.0152652,-2.35129,0.556719,0.0786077,80.9146,-4.79813,0.0182534,0.00760492,-0.789398,0.556719,0.167666,90.7646,5.14657,0.0182534,0.00760492,-0.789398,0.556719,0.250479,80.912,5.14253,-1.57386,-0.00308222,-0.00306815,0.556719,-0.00420553,90.7673,-4.79409,-1.57386,-0.00308222,-0.00306814,0.556719,
