tgDataLogger2 started logging at time 01262019_220656, with 6 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,
3.9,-4.22105,5.3609,-1.26032,-0.025157,-0.188171,-2.42976,0.199491,3.01387,5.34491,-0.363092,-0.0167796,-0.120246,-2.42723,0.199491,0.479564,4.80288,-0.692912,-0.0106115,-0.111666,-0.867062,0.199491,0.518823,6.95271,1.59692,0.0125747,-0.141137,-0.859733,0.199491,0.317733,5.21965,1.71686,-1.56964,-0.0653397,0.100823,0.199645,-0.276469,7.47934,-1.39534,-1.58697,-0.0816101,0.137096,0.199491,
4,-4.2724,5.34268,-1.2468,-0.00719561,-0.181933,-2.42712,0.199491,3.04846,5.30756,-0.315196,-0.02572,-0.118071,-2.41481,0.199491,0.477064,4.80436,-0.691265,-0.000756799,-0.119961,-0.867808,0.199491,0.454084,6.98652,1.73105,-0.00311412,-0.138218,-0.852927,0.199491,0.274715,5.12186,1.78547,-1.58283,-0.0676631,0.110584,0.199645,-0.285647,7.48045,-1.38973,-1.58493,-0.0642652,0.138585,0.199491,
4.1,-4.23628,5.35542,-1.25645,-0.0256014,-0.193225,-2.42785,0.199491,3.0231,5.33372,-0.346874,-0.0174784,-0.117344,-2.42374,0.199491,0.478132,4.80357,-0.690461,-0.0108964,-0.111766,-0.866843,0.199491,0.498543,6.96238,1.63804,0.00640426,-0.139337,-0.857505,0.199491,0.30412,5.19028,1.7382,-1.57342,-0.0640656,0.104023,0.199645,-0.279311,7.47888,-1.39236,-1.58644,-0.0764884,0.13782,0.199491,
4.2,-4.20286,5.36702,-1.26532,-0.0295176,-0.188217,-2.43101,0.199491,2.99728,5.35781,-0.378683,-0.0124427,-0.120606,-2.43173,0.199491,0.478643,4.80266,-0.691567,-0.0133992,-0.109656,-0.866811,0.199491,0.539811,6.93808,1.5485,0.0168253,-0.141202,-0.861843,0.199491,0.32875,5.25483,1.69285,-1.56449,-0.063581,0.0972999,0.199645,-0.275313,7.47878,-1.3952,-1.58803,-0.0898197,0.137043,0.199491,
4.3,-4.24823,5.35176,-1.25392,-0.0150071,-0.184261,-2.42861,0.199491,3.03091,5.32609,-0.337028,-0.0216324,-0.119324,-2.4209,0.199491,0.477269,4.8037,-0.690872,-0.00522288,-0.116485,-0.867457,0.199491,0.484245,6.97085,1.66669,0.00672604,-0.141826,-0.856646,0.199491,0.295021,5.1697,1.75268,-1.57645,-0.0658717,0.106177,0.199645,-0.28167,7.47962,-1.39215,-1.58595,-0.072667,0.138081,0.199491,
4.4,-4.26795,5.3446,-1.24878,-0.00860041,-0.182511,-2.42748,0.199491,3.04156,5.31166,-0.317406,-0.0241671,-0.118068,-2.41623,0.199491,0.475325,4.80445,-0.689028,0.000859037,-0.121834,-0.867978,0.199491,0.458172,6.98203,1.71753,-0.00129713,-0.13912,-0.853659,0.199491,0.276309,5.13274,1.77926,-1.58122,-0.0662515,0.109959,0.199645,-0.286364,7.47976,-1.38852,-1.58522,-0.0661513,0.138949,0.199491,
4.5,-4.21509,5.36287,-1.26246,-0.0276455,-0.1897,-2.42996,0.199491,3.00464,5.34935,-0.36614,-0.0119374,-0.117027,-2.42918,0.199491,0.477331,4.80316,-0.68983,-0.0136686,-0.109692,-0.866644,0.199491,0.523845,6.94597,1.58032,0.0135743,-0.141144,-0.860359,0.199491,0.318621,5.23225,1.70927,-1.56759,-0.0635286,0.099886,0.199645,-0.277642,7.47831,-1.39322,-1.5875,-0.0849839,0.137574,0.199491,
4.6,-4.21649,5.36259,-1.26229,-0.0257182,-0.187847,-2.43021,0.199491,3.00609,5.34866,-0.365159,-0.0143528,-0.119379,-2.42867,0.199491,0.477379,4.8031,-0.690208,-0.0139597,-0.109423,-0.866628,0.199491,0.522468,6.94752,1.5836,0.0151183,-0.142695,-0.860521,0.199491,0.318067,5.23007,1.71084,-1.56801,-0.064007,0.100156,0.199645,-0.277639,7.47859,-1.3936,-1.58744,-0.0846645,0.137564,0.199491,
4.7,-4.26829,5.34446,-1.24883,-0.00750279,-0.181431,-2.42762,0.199491,3.04228,5.31133,-0.316938,-0.0259134,-0.119814,-2.41591,0.199491,0.475362,4.80446,-0.689122,-0.00350583,-0.1182,-0.867454,0.199491,0.457752,6.98266,1.71894,0.000525615,-0.140827,-0.853876,0.199491,0.276147,5.13175,1.77987,-1.58143,-0.0665167,0.110095,0.199645,-0.286138,7.47984,-1.38866,-1.58519,-0.0658939,0.138962,0.199491,
4.8,-4.24719,5.3519,-1.25458,-0.0167522,-0.186308,-2.42834,0.199491,3.02667,5.32672,-0.335416,-0.0187893,-0.116963,-2.42143,0.199491,0.475572,4.80405,-0.688377,-0.0104609,-0.112602,-0.866761,0.199491,0.483542,6.96796,1.66385,0.00557904,-0.141035,-0.856446,0.199491,0.293044,5.17222,1.7519,-1.57584,-0.0644143,0.106262,0.199645,-0.282832,7.47876,-1.38997,-1.58611,-0.0731713,0.138579,0.199491,
