tgDataLogger2 started logging at time 01242019_111610, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
2,9.46352,8.24433,-31.0574,-0.502143,-0.152079,-0.124558,0.000596188,9.55622,8.22427,-30.6751,2.01162,-1.44305,2.18442,0.000605276,
2.1,11.1186,13.3518,-40.6602,1.20739,0.567425,2.4975,0.000596188,10.8425,13.0571,-40.6227,0.350729,-0.326211,-1.79077,0.000605276,
2.2,12.4385,17.2534,-50.3306,-2.30626,0.816869,3.11674,0.000596188,12.459,17.1305,-50.5036,1.69982,0.683762,-0.85294,0.000605276,
2.3,13.872,20.2102,-60.2745,-2.84923,0.0701318,-2.96602,0.000596188,13.9635,20.1873,-60.1152,2.00558,0.437862,1.51587,0.000605276,
2.4,15.5135,22.1537,-69.9572,1.36955,0.131656,2.6571,0.000596188,15.2632,22.2949,-69.9841,-0.38594,1.50723,-0.110984,0.000605276,
2.5,16.7266,23.3086,-79.7073,-0.768186,-0.0920925,1.10885,0.000596188,16.9849,23.2318,-79.7866,-2.75141,0.561302,0.51395,0.000605276,
2.6,18.3663,23.3384,-89.7116,-1.47785,-0.309308,-2.81208,0.000596188,18.2864,23.3298,-89.3387,-0.141276,0.445848,2.69308,0.000605276,
2.7,19.7371,22.4232,-99.0882,0.139196,-0.37386,0.393003,0.000596188,19.8526,22.4114,-99.5091,-1.61901,-0.777875,0.351357,0.000605276,
2.8,21.2268,20.4849,-109.077,0.598101,-0.873403,1.87755,0.000596188,21.3018,20.5533,-109.076,0.611068,0.55318,1.20628,0.000605276,
2.9,22.6512,17.5119,-118.919,0.178392,-0.709829,-1.63647,0.000596188,22.8154,17.7672,-118.789,1.43029,-0.402586,2.39879,0.000605276,
3,24.1827,13.7507,-128.526,-2.1748,1.02698,1.32917,0.000596188,24.2234,13.8102,-128.732,-2.97214,0.24135,-0.806398,0.000605276,
3.1,25.6381,8.87429,-138.423,3.05974,-0.717236,-0.929451,0.000596188,25.7064,9.00434,-138.389,-1.90981,-1.1351,2.76852,0.000605276,
3.2,27.1354,3.16688,-148.142,-2.4186,0.757532,-1.62835,0.000596188,27.1481,3.06975,-148.223,-1.0188,-0.319941,-2.38363,0.000605276,
3.3,28.3642,3.04684,-161.523,-1.47611,-0.0712813,-2.91616,0.000596188,28.3262,2.8992,-161.787,0.00626,-0.812321,2.72785,0.000605276,
3.4,29.4948,3.51398,-176.021,2.91851,-0.340916,2.15031,0.000596188,29.4723,3.40944,-176.031,1.50676,-0.42519,0.545546,0.000605276,
3.5,30.6631,2.93505,-190.562,-0.237793,0.0221971,2.36284,0.000596188,30.5812,3.00278,-190.232,1.5678,0.960345,2.28966,0.000605276,
3.6,31.7512,2.44118,-205.311,-2.2034,0.610178,-0.7961,0.000596188,31.7292,2.05203,-205.205,-1.52561,-0.687433,-2.18841,0.000605276,
3.7,32.727,2.68716,-221.497,0.869109,0.896269,-0.641998,0.000596188,32.8748,2.6355,-221.526,1.67363,-0.375724,-1.93426,0.000605276,
3.8,33.8378,2.18412,-237.926,2.64719,-0.601288,2.64758,0.000596188,33.8873,2.00948,-237.608,1.82289,0.576257,0.963986,0.000605276,
3.9,34.4803,4.63249,-251.883,-2.03365,-0.348727,1.87625,0.000596188,34.421,4.76063,-252.127,-2.42317,0.973645,2.23611,0.000605276,
4,34.935,7.22688,-265.974,1.3037,0.743905,-2.44498,0.000596188,34.9403,7.16685,-265.667,2.10229,0.517096,2.84716,0.000605276,
4.1,35.3918,8.84175,-279.722,-0.541708,-0.302321,-0.914052,0.000596188,35.4574,8.59062,-279.545,0.169589,-0.145497,-2.62002,0.000605276,
4.2,35.8558,9.28953,-293.388,-0.57612,0.791153,2.80012,0.000596188,35.9674,9.21668,-293.503,3.04911,1.08989,-1.3169,0.000605276,
4.3,36.3701,8.69876,-307.319,2.72367,-0.416694,0.562549,0.000596188,36.4279,8.91842,-307.2,0.165045,-1.40831,1.18545,0.000605276,
4.4,37.0575,7.48155,-320.935,0.720571,-0.713017,-3.13837,0.000596188,36.718,7.28993,-321.208,0.718674,-0.791111,1.92092,0.000605276,
4.5,37.4595,4.92971,-334.733,0.430604,0.614177,-2.76053,0.000596188,37.289,5.02875,-335.037,-3.09602,0.72761,-1.79232,0.000605276,
4.6,37.9478,1.78864,-348.573,1.60986,0.469399,-2.20024,0.000596188,37.6878,1.79407,-348.645,-2.56629,0.300057,-2.48504,0.000605276,
4.7,34.4592,16.3821,-353.124,-1.13701,0.235033,-0.462289,0.000596188,34.4377,16.4635,-352.831,2.61805,-1.24524,1.15225,0.000605276,
4.8,31.1703,30.1166,-357.425,1.96442,-1.2815,2.77783,0.000596188,30.9881,30.0462,-357.253,1.55882,-0.192356,1.57029,0.000605276,
4.9,27.7089,42.7299,-361.756,-1.68156,-0.577788,-0.512529,0.000596188,27.7085,42.786,-361.647,-0.640627,-0.0876849,-2.71334,0.000605276,
5,24.4064,54.5607,-365.976,0.316736,-0.44827,-0.575924,0.000596188,24.2724,54.3492,-366.149,-2.90246,0.898197,2.45057,0.000605276,
5.1,20.995,65.0033,-370.545,0.678978,-0.183875,-1.62337,0.000596188,20.9435,65.3325,-370.309,1.83518,0.402615,3.09253,0.000605276,
5.2,17.5767,74.9144,-374.61,2.30056,0.823372,0.086371,0.000596188,17.6214,74.8921,-374.963,0.437186,0.247219,-0.243605,0.000605276,
5.3,14.3093,83.6582,-379.097,-2.23739,-0.16834,0.460389,0.000596188,14.1507,83.6542,-379.203,2.67911,-1.14925,-0.00152541,0.000605276,
5.4,10.693,91.334,-383.572,0.49669,0.223455,-0.713342,0.000596188,11.0237,91.521,-383.454,0.973218,-0.55382,-2.45649,0.000605276,
5.5,7.55104,98.1623,-387.984,2.51302,-0.982038,2.01919,0.000596188,7.4294,98.2753,-387.767,2.07271,-0.373793,0.792038,0.000605276,
5.6,4.06012,104.015,-392.152,1.17438,0.185888,0.590691,0.000596188,4.17885,104.043,-392.321,0.221591,-0.0106282,-0.731261,0.000605276,
5.7,0.597583,108.958,-396.567,-0.767337,0.0243577,1.44539,0.000596188,0.900343,108.761,-396.632,-1.91174,-1.37439,0.639436,0.000605276,
