time,0_rod(payload_bars compound_vbhG3t).X,0_rod(payload_bars compound_vbhG3t).Y,0_rod(payload_bars compound_vbhG3t).Z,0_rod(payload_bars compound_vbhG3t).Euler1,0_rod(payload_bars compound_vbhG3t).Euler2,0_rod(payload_bars compound_vbhG3t).Euler3,0_rod(payload_bars compound_vbhG3t).mass,1_rod(payload_bars compound_vbhG3t).X,1_rod(payload_bars compound_vbhG3t).Y,1_rod(payload_bars compound_vbhG3t).Z,1_rod(payload_bars compound_vbhG3t).Euler1,1_rod(payload_bars compound_vbhG3t).Euler2,1_rod(payload_bars compound_vbhG3t).Euler3,1_rod(payload_bars compound_vbhG3t).mass,2_rod(payload_bars compound_vbhG3t).X,2_rod(payload_bars compound_vbhG3t).Y,2_rod(payload_bars compound_vbhG3t).Z,2_rod(payload_bars compound_vbhG3t).Euler1,2_rod(payload_bars compound_vbhG3t).Euler2,2_rod(payload_bars compound_vbhG3t).Euler3,2_rod(payload_bars compound_vbhG3t).mass,3_rod(payload_bars compound_vbhG3t).X,3_rod(payload_bars compound_vbhG3t).Y,3_rod(payload_bars compound_vbhG3t).Z,3_rod(payload_bars compound_vbhG3t).Euler1,3_rod(payload_bars compound_vbhG3t).Euler2,3_rod(payload_bars compound_vbhG3t).Euler3,3_rod(payload_bars compound_vbhG3t).mass,4_rod(sense_bar compound_vbhG3t).X,4_rod(sense_bar compound_vbhG3t).Y,4_rod(sense_bar compound_vbhG3t).Z,4_rod(sense_bar compound_vbhG3t).Euler1,4_rod(sense_bar compound_vbhG3t).Euler2,4_rod(sense_bar compound_vbhG3t).Euler3,4_rod(sense_bar compound_vbhG3t).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.2928,-0.920943,10.6901,-1.20569,-0.00628587,0.07058,0.309996,0.24652,-0.920943,10.6901,-1.20569,-0.00628587,0.07058,0.309996,0.24652,-0.920943,10.6901,-1.20569,-0.00628587,0.07058,0.309996,0.24652,-0.920943,10.6901,-1.20569,-0.00628587,0.07058,0.309996,0.24652,-0.920943,10.6901,-1.20569,-0.00628587,0.07058,0.309996,0.24652,-1.65041,10.6776,-1.15338,-0.0480249,0.056221,-2.03758,0.0593527,-0.167516,10.6616,-1.26324,-0.0494444,0.0556548,-2.03768,0.0593527,-0.962002,10.3387,-1.87278,0.0385196,0.0129773,-0.470123,0.0593527,-0.855199,11.0007,-0.543649,0.0119114,0.0652531,-0.471099,0.0593527,-0.879003,10.0059,-0.872834,-1.60806,0.349668,-0.0786346,0.0593527,-0.938684,11.3333,-1.54418,-1.60376,0.294886,-0.07709,0.0593527,
1.3029,-0.95148,10.8046,-1.24638,-0.0170562,0.0583454,0.126823,0.24652,-0.95148,10.8046,-1.24638,-0.0170562,0.0583454,0.126823,0.24652,-0.95148,10.8046,-1.24638,-0.0170562,0.0583454,0.126823,0.24652,-0.95148,10.8046,-1.24638,-0.0170562,0.0583454,0.126823,0.24652,-0.95148,10.8046,-1.24638,-0.0170562,0.0583454,0.126823,0.24652,-1.68215,10.7985,-1.20883,-0.0286821,0.0448496,-2.23202,0.0593527,-0.196769,10.7698,-1.28096,-0.0674095,0.0146532,-2.23316,0.0593527,-0.978326,10.3286,-1.83262,-0.0280731,0.0852491,-0.668899,0.0593527,-0.899315,11.2396,-0.657302,-0.0406081,0.100987,-0.670404,0.0593527,-0.916687,10.1984,-0.785578,-1.59461,0.0924249,-0.0498382,0.0593527,-0.961574,11.3696,-1.70412,-1.59404,0.0703054,-0.0492979,0.0593527,
1.313,-0.981498,10.9087,-1.28728,-0.0215664,0.02106,-0.0683507,0.24652,-0.981498,10.9087,-1.28728,-0.0215664,0.02106,-0.0683507,0.24652,-0.981498,10.9087,-1.28728,-0.0215664,0.02106,-0.0683507,0.24652,-0.981498,10.9087,-1.28728,-0.0215664,0.02106,-0.0683507,0.24652,-0.981498,10.9087,-1.28728,-0.0215664,0.02106,-0.0683507,0.24652,-1.71262,10.9075,-1.26227,0.0222903,0.081379,-2.42429,0.0593527,-0.226546,10.8699,-1.30039,0.0253507,0.0852101,-2.42403,0.0593527,-0.997645,10.3277,-1.7697,-0.0457513,0.0635027,-0.864821,0.0593527,-0.942586,11.4499,-0.792819,0.00494738,0.0202121,-0.862564,0.0593527,-0.955828,10.4038,-0.716975,-1.59382,-0.104458,-0.0249442,0.0593527,-0.983751,11.3739,-1.84575,-1.59523,-0.0336836,-0.0251988,0.0593527,
1.3231,-1.01221,11.002,-1.32775,-0.0188065,-0.0128451,-0.273397,0.24652,-1.01221,11.002,-1.32775,-0.0188065,-0.0128451,-0.273397,0.24652,-1.01221,11.002,-1.32775,-0.0188065,-0.0128451,-0.273397,0.24652,-1.01221,11.002,-1.32775,-0.0188065,-0.0128451,-0.273397,0.24652,-1.01221,11.002,-1.32775,-0.0188065,-0.0128451,-0.273397,0.24652,-1.74345,11.0042,-1.31747,-0.0121935,0.0261502,-2.62066,0.0593527,-0.25703,10.9641,-1.31888,0.00408767,0.0536104,-2.62003,0.0593527,-1.01725,10.3394,-1.68987,0.0378577,-0.0171763,-1.0582,0.0593527,-0.982466,11.6284,-0.946305,0.0446246,-0.0209514,-1.05868,0.0593527,-0.996612,10.6175,-0.669965,-1.59706,-0.237091,-4.78919e-05,0.0593527,-1.00342,11.3507,-1.96571,-1.59742,-0.251921,0.000401878,0.0593527,
1.3332,-1.04226,11.0855,-1.36817,-0.0160479,-0.027958,-0.469643,0.24652,-1.04226,11.0855,-1.36817,-0.0160479,-0.027958,-0.469643,0.24652,-1.04226,11.0855,-1.36817,-0.0160479,-0.027958,-0.469643,0.24652,-1.04226,11.0855,-1.36817,-0.0160479,-0.027958,-0.469643,0.24652,-1.04226,11.0855,-1.36817,-0.0160479,-0.027958,-0.469643,0.24652,-1.77381,11.0851,-1.37412,-0.037817,-0.0724857,-2.81467,0.0593527,-0.28756,11.0532,-1.33536,-0.0420227,-0.0831531,-2.81439,0.0593527,-1.04024,10.3647,-1.59497,0.0288513,-0.025377,-1.25402,0.0593527,-1.02115,11.774,-1.11445,-0.0244432,-0.00785955,-1.25308,0.0593527,-1.04178,10.8352,-0.648309,-1.60484,-0.459455,0.0290631,0.0593527,-1.01973,11.3026,-2.06147,-1.6066,-0.518162,0.0297463,0.0593527,
1.3433,-1.0727,11.1578,-1.40823,-0.00947713,-0.0436376,-0.656832,0.24652,-1.0727,11.1578,-1.40823,-0.00947713,-0.0436376,-0.656832,0.24652,-1.0727,11.1578,-1.40823,-0.00947713,-0.0436376,-0.656832,0.24652,-1.0727,11.1578,-1.40823,-0.00947713,-0.0436376,-0.656832,0.24652,-1.0727,11.1578,-1.40823,-0.00947713,-0.0436376,-0.656832,0.24652,-1.80394,11.1533,-1.42979,-0.0124339,-0.0471688,-3.01136,0.0593527,-0.318544,11.1368,-1.3538,-0.0146739,-0.0666231,-3.01121,0.0593527,-1.06565,10.4069,-1.48962,-0.0586802,-0.029396,-1.44678,0.0593527,-1.05632,11.8829,-1.29399,-0.0439561,-0.0312427,-1.44734,0.0593527,-1.08859,11.0533,-0.653325,-1.62458,-0.697908,0.0661845,0.0593527,-1.03361,11.2371,-2.13017,-1.62108,-0.651655,0.0642643,0.0593527,
1.3534,-1.10266,11.2204,-1.44792,0.00777231,-0.0716259,-0.850863,0.24652,-1.10266,11.2204,-1.44792,0.00777231,-0.0716259,-0.850863,0.24652,-1.10266,11.2204,-1.44792,0.00777231,-0.0716259,-0.850863,0.24652,-1.10266,11.2204,-1.44792,0.00777231,-0.0716259,-0.850863,0.24652,-1.10266,11.2204,-1.44792,0.00777231,-0.0716259,-0.850863,0.24652,-1.83335,11.2093,-1.4834,-0.00361491,-4.00687e-05,3.07611,0.0593527,-0.350128,11.2121,-1.37482,-0.00487713,0.0152582,3.07611,0.0593527,-1.09477,10.4677,-1.38138,-0.00887598,-0.0584238,-1.64336,0.0593527,-1.08921,11.9539,-1.47669,0.0426248,-0.054594,-1.64647,0.0593527,-1.13464,11.2637,-0.687722,-1.65224,-0.84712,0.111454,0.0593527,-1.04898,11.1577,-2.17016,-1.64583,-0.808778,0.106599,0.0593527,
1.3635,-1.13304,11.2723,-1.48721,0.0293881,-0.0969793,-1.05374,0.24652,-1.13304,11.2723,-1.48721,0.0293881,-0.0969793,-1.05374,0.24652,-1.13304,11.2723,-1.48721,0.0293881,-0.0969793,-1.05374,0.24652,-1.13304,11.2723,-1.48721,0.0293881,-0.0969793,-1.05374,0.24652,-1.13304,11.2723,-1.48721,0.0293881,-0.0969793,-1.05374,0.24652,-1.86259,11.2526,-1.53553,0.0150873,-0.0786417,2.88074,0.0593527,-0.382146,11.2812,-1.39766,0.0129165,-0.0697197,2.8809,0.0593527,-1.1261,10.5473,-1.27669,0.0879695,-0.0570315,-1.84465,0.0593527,-1.11829,11.9864,-1.65639,0.0689679,-0.0623473,-1.84352,0.0593527,-1.18003,11.4624,-0.750557,-1.70282,-1.01865,0.178099,0.0593527,-1.06458,11.0713,-2.18257,-1.72639,-1.07966,0.198651,0.0593527,
1.3736,-1.1631,11.3146,-1.52604,0.0475111,-0.1082,-1.25246,0.24652,-1.1631,11.3146,-1.52604,0.0475111,-0.1082,-1.25246,0.24652,-1.1631,11.3146,-1.52604,0.0475111,-0.1082,-1.25246,0.24652,-1.1631,11.3146,-1.52604,0.0475111,-0.1082,-1.25246,0.24652,-1.1631,11.3146,-1.52604,0.0475111,-0.1082,-1.25246,0.24652,-1.89147,11.2817,-1.58553,0.0617643,-0.150322,2.68109,0.0593527,-0.414553,11.3438,-1.4234,0.069231,-0.16605,2.67989,0.0593527,-1.16122,10.6433,-1.17892,0.052273,-0.0857538,-2.03774,0.0593527,-1.14451,11.9825,-1.83005,0.0182,-0.102785,-2.03476,0.0593527,-1.22701,11.6431,-0.841457,-1.86961,-1.25476,0.357377,0.0593527,-1.07896,10.9822,-2.1671,-1.8748,-1.25895,0.362342,0.0593527,
1.3837,-1.19324,11.3461,-1.56426,0.0675314,-0.113598,-1.44471,0.24652,-1.19324,11.3461,-1.56426,0.0675314,-0.113598,-1.44471,0.24652,-1.19324,11.3461,-1.56426,0.0675314,-0.113598,-1.44471,0.24652,-1.19324,11.3461,-1.56426,0.0675314,-0.113598,-1.44471,0.24652,-1.19324,11.3461,-1.56426,0.0675314,-0.113598,-1.44471,0.24652,-1.92022,11.2996,-1.63245,0.0551248,-0.107306,2.48691,0.0593527,-0.446921,11.3987,-1.45283,0.0569893,-0.109318,2.48671,0.0593527,-1.19954,10.7559,-1.09302,0.0153287,-0.141205,-2.22838,0.0593527,-1.16761,11.9422,-1.99219,0.0399056,-0.122332,-2.23158,0.0593527,-1.27372,11.8019,-0.958424,-2.35026,-1.41005,0.853199,0.0593527,-1.09335,10.8967,-2.12718,-2.1133,-1.36168,0.620247,0.0593527,
1.3938,-1.2233,11.3683,-1.60211,0.0965738,-0.121782,-1.64091,0.24652,-1.2233,11.3683,-1.60211,0.0965738,-0.121782,-1.64091,0.24652,-1.2233,11.3683,-1.60211,0.0965738,-0.121782,-1.64091,0.24652,-1.2233,11.3683,-1.60211,0.0965738,-0.121782,-1.64091,0.24652,-1.2233,11.3683,-1.60211,0.0965738,-0.121782,-1.64091,0.24652,-1.94846,11.3062,-1.67626,0.0404787,-0.0826228,2.29305,0.0593527,-0.479911,11.4438,-1.48632,0.0287562,-0.0725957,2.29397,0.0593527,-1.24034,10.8805,-1.02525,0.0915971,-0.106608,-2.43217,0.0593527,-1.1882,11.8698,-2.13729,0.113019,-0.0816916,-2.43447,0.0593527,-1.3173,11.9319,-1.09793,2.8692,-1.43369,1.93419,0.0593527,-1.11113,10.8182,-2.06419,2.72503,-1.42421,2.0769,0.0593527,
1.4039,-1.25352,11.3802,-1.63945,0.128157,-0.126984,-1.84306,0.24652,-1.25352,11.3802,-1.63945,0.128157,-0.126984,-1.84306,0.24652,-1.25352,11.3802,-1.63945,0.128157,-0.126984,-1.84306,0.24652,-1.25352,11.3802,-1.63945,0.128157,-0.126984,-1.84306,0.24652,-1.25352,11.3802,-1.63945,0.128157,-0.126984,-1.84306,0.24652,-1.97676,11.3018,-1.71632,0.120765,-0.130254,2.0898,0.0593527,-0.512872,11.4806,-1.52394,0.122611,-0.131276,2.08956,0.0593527,-1.28316,11.0134,-0.980075,0.143175,-0.058118,-2.6321,0.0593527,-1.20625,11.7691,-2.26019,0.129207,-0.0830136,-2.63117,0.0593527,-1.35797,12.0309,-1.25631,2.12315,-1.26816,2.69323,0.0593527,-1.13165,10.7515,-1.98369,2.05987,-1.22254,2.75325,0.0593527,
1.414,-1.28365,11.3825,-1.67641,0.153079,-0.12196,-2.04269,0.24652,-1.28365,11.3825,-1.67641,0.153079,-0.12196,-2.04269,0.24652,-1.28365,11.3825,-1.67641,0.153079,-0.12196,-2.04269,0.24652,-1.28365,11.3825,-1.67641,0.153079,-0.12196,-2.04269,0.24652,-1.28365,11.3825,-1.67641,0.153079,-0.12196,-2.04269,0.24652,-2.00486,11.2867,-1.75256,0.190352,-0.140003,1.88626,0.0593527,-0.546051,11.5073,-1.56587,0.202154,-0.143952,1.88458,0.0593527,-1.32853,11.1499,-0.958855,0.133706,-0.122847,-2.82688,0.0593527,-1.22212,11.6441,-2.35962,0.127563,-0.14155,-2.82617,0.0593527,-1.3975,12.0943,-1.42917,1.94659,-1.0573,2.88372,0.0593527,-1.15331,10.6997,-1.88935,1.97369,-1.10327,2.85985,0.0593527,
1.4241,-1.31379,11.3751,-1.71275,0.174532,-0.109899,-2.23731,0.24652,-1.31379,11.3751,-1.71275,0.174532,-0.109899,-2.23731,0.24652,-1.31379,11.3751,-1.71275,0.174532,-0.109899,-2.23731,0.24652,-1.31379,11.3751,-1.71275,0.174532,-0.109899,-2.23731,0.24652,-1.31379,11.3751,-1.71275,0.174532,-0.109899,-2.23731,0.24652,-2.03302,11.2625,-1.78574,0.144925,-0.113837,1.69719,0.0593527,-0.578894,11.5227,-1.61183,0.139133,-0.113044,1.69784,0.0593527,-1.37554,11.2862,-0.965285,0.156048,-0.161489,-3.02421,0.0593527,-1.23659,11.4991,-2.4323,0.160084,-0.12755,-3.02498,0.0593527,-1.43497,12.1208,-1.61132,1.89819,-0.905271,2.95175,0.0593527,-1.177,10.6647,-1.78638,1.90699,-0.932619,2.94473,0.0593527,
1.4342,-1.34398,11.358,-1.7491,0.199968,-0.0960733,-2.43293,0.24652,-1.34398,11.358,-1.7491,0.199968,-0.0960733,-2.43293,0.24652,-1.34398,11.358,-1.7491,0.199968,-0.0960733,-2.43293,0.24652,-1.34398,11.358,-1.7491,0.199968,-0.0960733,-2.43293,0.24652,-1.34398,11.358,-1.7491,0.199968,-0.0960733,-2.43293,0.24652,-2.06119,11.2296,-1.81511,0.135998,-0.108469,1.50322,0.0593527,-0.611959,11.5264,-1.66171,0.126905,-0.109212,1.50421,0.0593527,-1.42286,11.4157,-0.99985,0.18389,-0.0718673,3.06106,0.0593527,-1.25028,11.3404,-2.47708,0.182516,-0.0548699,3.06109,0.0593527,-1.46814,12.1084,-1.79665,1.86327,-0.716779,3.00505,0.0593527,-1.20502,10.6477,-1.67983,1.85374,-0.661648,3.01114,0.0593527,
1.4443,-1.37429,11.3314,-1.78493,0.225185,-0.0791582,-2.63141,0.24652,-1.37429,11.3314,-1.78493,0.225185,-0.0791582,-2.63141,0.24652,-1.37429,11.3314,-1.78493,0.225185,-0.0791582,-2.63141,0.24652,-1.37429,11.3314,-1.78493,0.225185,-0.0791582,-2.63141,0.24652,-1.37429,11.3314,-1.78493,0.225185,-0.0791582,-2.63141,0.24652,-2.08956,11.1883,-1.8407,0.237122,-0.0814772,1.29881,0.0593527,-0.644606,11.5177,-1.71585,0.245387,-0.079223,1.29814,0.0593527,-1.47032,11.5324,-1.06332,0.190898,-0.0266555,2.86519,0.0593527,-1.26371,11.1737,-2.49335,0.198845,-0.0546646,2.86467,0.0593527,-1.49748,12.0578,-1.98015,1.83883,-0.481197,3.04702,0.0593527,-1.23672,10.6485,-1.57642,1.83902,-0.483083,3.04692,0.0593527,
1.4544,-1.40459,11.2951,-1.8207,0.241321,-0.0566539,-2.82857,0.24652,-1.40459,11.2951,-1.8207,0.241321,-0.0566539,-2.82857,0.24652,-1.40459,11.2951,-1.8207,0.241321,-0.0566539,-2.82857,0.24652,-1.40459,11.2951,-1.8207,0.241321,-0.0566539,-2.82857,0.24652,-1.40459,11.2951,-1.8207,0.241321,-0.0566539,-2.82857,0.24652,-2.11816,11.1397,-1.86355,0.276438,-0.0449811,1.10234,0.0593527,-0.677058,11.496,-1.77291,0.280962,-0.0426882,1.10214,0.0593527,-1.51791,11.6317,-1.15389,0.23578,-0.0837551,2.66723,0.0593527,-1.27713,11.004,-2.48254,0.237919,-0.0878878,2.66701,0.0593527,-1.52454,11.9691,-2.15577,1.83205,-0.303267,3.07782,0.0593527,-1.27056,10.6666,-1.48093,1.83589,-0.358645,3.07663,0.0593527,
1.4645,-1.43487,11.2495,-1.85648,0.250241,-0.0304227,-3.02239,0.24652,-1.43487,11.2495,-1.85648,0.250241,-0.0304227,-3.02239,0.24652,-1.43487,11.2495,-1.85648,0.250241,-0.0304227,-3.02239,0.24652,-1.43487,11.2495,-1.85648,0.250241,-0.0304227,-3.02239,0.24652,-1.43487,11.2495,-1.85648,0.250241,-0.0304227,-3.02239,0.24652,-2.14695,11.0838,-1.88456,0.220602,-0.0636932,0.910798,0.0593527,-0.709066,11.4605,-1.83183,0.212919,-0.0697807,0.911312,0.0593527,-1.56461,11.7081,-1.27046,0.266985,-0.0740011,2.47103,0.0593527,-1.29167,10.8361,-2.44614,0.24646,-0.0481371,2.47212,0.0593527,-1.54918,11.8448,-2.31846,1.83208,-0.14277,3.10644,0.0593527,-1.30696,10.6997,-1.39791,1.83114,-0.117757,3.1065,0.0593527,
1.4746,-1.46534,11.1942,-1.89219,0.258771,-0.00272242,3.06747,0.24652,-1.46534,11.1942,-1.89219,0.258771,-0.00272242,3.06747,0.24652,-1.46534,11.1942,-1.89219,0.258771,-0.00272242,3.06747,0.24652,-1.46534,11.1942,-1.89219,0.258771,-0.00272242,3.06747,0.24652,-1.46534,11.1942,-1.89219,0.258771,-0.00272242,3.06747,0.24652,-2.17613,11.0215,-1.90353,0.226506,-0.0521018,0.715666,0.0593527,-0.740797,11.4109,-1.89289,0.225158,-0.0537317,0.71574,0.0593527,-1.60915,11.7572,-1.40943,0.221066,0.00989198,2.27777,0.0593527,-1.3077,10.6753,-2.3871,0.217429,0.0129923,2.2776,0.0593527,-1.57009,11.6878,-2.46339,1.83508,0.0848592,3.13508,0.0593527,-1.34687,10.7449,-1.33306,1.83488,0.123588,3.1351,0.0593527,
1.4847,-1.4958,11.1295,-1.92804,0.264453,0.0261046,2.87251,0.24652,-1.4958,11.1295,-1.92804,0.264453,0.0261046,2.87251,0.24652,-1.4958,11.1295,-1.92804,0.264453,0.0261046,2.87251,0.24652,-1.4958,11.1295,-1.92804,0.264453,0.0261046,2.87251,0.24652,-1.4958,11.1295,-1.92804,0.264453,0.0261046,2.87251,0.24652,-2.20587,10.9534,-1.92089,0.281484,0.0452774,0.520663,0.0593527,-0.771872,11.3466,-1.95539,0.286461,0.0538569,0.520909,0.0593527,-1.65182,11.7744,-1.56696,0.212394,0.035633,2.08191,0.0593527,-1.3258,10.5255,-2.30934,0.234875,0.0230249,2.08254,0.0593527,-1.58825,11.5022,-2.58641,1.84539,0.297478,-3.11723,0.0593527,-1.38944,10.7975,-1.28989,1.84423,0.25205,-3.11757,0.0593527,
1.4948,-1.52635,11.0552,-1.96419,0.260676,0.0550065,2.67667,0.24652,-1.52635,11.0552,-1.96419,0.260676,0.0550065,2.67667,0.24652,-1.52635,11.0552,-1.96419,0.260676,0.0550065,2.67667,0.24652,-1.52635,11.0552,-1.96419,0.260676,0.0550065,2.67667,0.24652,-1.52635,11.0552,-1.96419,0.260676,0.0550065,2.67667,0.24652,-2.23584,10.8789,-1.93806,0.275066,0.0802586,0.326532,0.0593527,-0.802512,11.2677,-2.01747,0.274799,0.0795821,0.326515,0.0593527,-1.69226,11.7567,-1.73839,0.285853,0.0295179,1.88939,0.0593527,-1.34606,10.39,-2.21728,0.279014,0.0317787,1.88896,0.0593527,-1.60504,11.2926,-2.68413,1.86127,0.449649,-3.08226,0.0593527,-1.43328,10.854,-1.27175,1.86008,0.430768,-3.08273,0.0593527,
1.5049,-1.5568,10.9711,-2.00055,0.249278,0.0828814,2.48181,0.24652,-1.5568,10.9711,-2.00055,0.249278,0.0828814,2.48181,0.24652,-1.5568,10.9711,-2.00055,0.249278,0.0828814,2.48181,0.24652,-1.5568,10.9711,-2.00055,0.249278,0.0828814,2.48181,0.24652,-1.5568,10.9711,-2.00055,0.249278,0.0828814,2.48181,0.24652,-2.26632,10.798,-1.9562,0.250042,0.0265398,0.130819,0.0593527,-0.832697,11.1749,-2.07863,0.248963,0.0165007,0.130806,0.0593527,-1.72993,11.702,-1.91885,0.281999,0.0636819,1.69557,0.0593527,-1.36927,10.2707,-2.11602,0.253274,0.0672518,1.69371,0.0593527,-1.62072,11.064,-2.75443,1.88981,0.643074,-3.03778,0.0593527,-1.47844,10.9094,-1.28033,1.89655,0.693374,-3.03367,0.0593527,
1.515,-1.58753,10.8776,-2.0374,0.235875,0.109605,2.28732,0.24652,-1.58753,10.8776,-2.0374,0.235875,0.109605,2.28732,0.24652,-1.58753,10.8776,-2.0374,0.235875,0.109605,2.28732,0.24652,-1.58753,10.8776,-2.0374,0.235875,0.109605,2.28732,0.24652,-1.58753,10.8776,-2.0374,0.235875,0.109605,2.28732,0.24652,-2.29713,10.7113,-1.97497,0.246993,0.0610426,-0.0640513,0.0593527,-0.862415,11.0673,-2.13815,0.246696,0.064416,-0.0640745,0.0593527,-1.76399,11.6091,-2.10281,0.191584,0.0904294,1.49384,0.0593527,-1.39551,10.1695,-2.01044,0.196418,0.090789,1.49407,0.0593527,-1.63478,10.8216,-2.79602,1.94644,0.874401,-2.96908,0.0593527,-1.52475,10.957,-1.31737,1.94457,0.867299,-2.97048,0.0593527,
1.5251,-1.61813,10.7742,-2.07452,0.219154,0.133713,2.09089,0.24652,-1.61813,10.7742,-2.07452,0.219154,0.133713,2.09089,0.24652,-1.61813,10.7742,-2.07452,0.219154,0.133713,2.09089,0.24652,-1.61813,10.7742,-2.07452,0.219154,0.133713,2.09089,0.24652,-1.61813,10.7742,-2.07452,0.219154,0.133713,2.09089,0.24652,-2.32872,10.6187,-1.99582,0.215255,0.168863,-0.262322,0.0593527,-0.891451,10.9454,-2.19554,0.213112,0.177026,-0.262692,0.0593527,-1.79519,11.478,-2.28466,0.185611,0.107413,1.29761,0.0593527,-1.42484,10.0861,-1.90666,0.203943,0.112506,1.29961,0.0593527,-1.64865,10.5718,-2.80878,2.02915,1.0443,-2.87137,0.0593527,-1.57145,10.9921,-1.38249,2.00468,0.996092,-2.89225,0.0593527,
1.5352,-1.64881,10.6609,-2.11231,0.195353,0.152601,1.89213,0.24652,-1.64881,10.6609,-2.11231,0.195353,0.152601,1.89213,0.24652,-1.64881,10.6609,-2.11231,0.195353,0.152601,1.89213,0.24652,-1.64881,10.6609,-2.11231,0.195353,0.152601,1.89213,0.24652,-1.64881,10.6609,-2.11231,0.195353,0.152601,1.89213,0.24652,-2.36036,10.519,-2.01918,0.192369,0.17179,-0.459672,0.0593527,-0.92017,10.8103,-2.24916,0.194726,0.167059,-0.459274,0.0593527,-1.82344,11.3093,-2.45829,0.238082,0.156369,1.11007,0.0593527,-1.45718,10.0199,-1.81017,0.224291,0.149587,1.10781,0.0593527,-1.66332,10.3198,-2.79368,2.17666,1.19406,-2.70801,0.0593527,-1.61726,11.0095,-1.4749,2.20944,1.21834,-2.67738,0.0593527,
1.5453,-1.67942,10.5377,-2.15037,0.166373,0.16652,1.69336,0.24652,-1.67942,10.5377,-2.15037,0.166373,0.16652,1.69336,0.24652,-1.67942,10.5377,-2.15037,0.166373,0.16652,1.69336,0.24652,-1.67942,10.5377,-2.15037,0.166373,0.16652,1.69336,0.24652,-1.67942,10.5377,-2.15037,0.166373,0.16652,1.69336,0.24652,-2.39248,10.4114,-2.04589,0.211526,0.121359,-0.651147,0.0593527,-0.948603,10.663,-2.29924,0.216496,0.115324,-0.650547,0.0593527,-1.84861,11.1055,-2.61927,0.195206,0.169005,0.909694,0.0593527,-1.49256,9.96865,-1.72577,0.177633,0.155477,0.906762,0.0593527,-1.67901,10.0707,-2.75279,2.71908,1.36493,-2.15518,0.0593527,-1.66216,11.0038,-1.5927,2.87096,1.38165,-2.00626,0.0593527,
1.5554,-1.71021,10.4046,-2.18919,0.136677,0.176864,1.49504,0.24652,-1.71021,10.4046,-2.18919,0.136677,0.176864,1.49504,0.24652,-1.71021,10.4046,-2.18919,0.136677,0.176864,1.49504,0.24652,-1.71021,10.4046,-2.18919,0.136677,0.176864,1.49504,0.24652,-1.71021,10.4046,-2.18919,0.136677,0.176864,1.49504,0.24652,-2.4248,10.2963,-2.07614,0.171457,0.157135,-0.851407,0.0593527,-0.976682,10.5031,-2.34484,0.166261,0.161394,-0.852236,0.0593527,-1.8706,10.8692,-2.7627,0.115568,0.126817,0.702898,0.0593527,-1.53086,9.93025,-1.65836,0.122451,0.134862,0.703753,0.0593527,-1.69573,9.82922,-2.68887,-2.4893,1.36333,-1.06896,0.0593527,-1.70568,10.9699,-1.73187,-2.69345,1.38053,-1.26912,0.0593527,
1.5655,-1.74085,10.2612,-2.22828,0.106737,0.181604,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181604,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181604,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181604,1.29552,0.24652,-1.74085,10.2612,-2.22828,0.106737,0.181604,1.29552,0.24652,-2.45756,10.173,-2.11076,0.0739857,0.206036,-1.0633,0.0593527,-1.00448,10.3319,-2.38548,0.0687675,0.209,-1.06438,0.0593527,-1.89049,10.6046,-2.8844,0.107527,0.149871,0.506519,0.0593527,-1.57141,9.9001,-1.61182,0.112695,0.159064,0.507125,0.0593527,-1.71483,9.60005,-2.60657,-2.06071,1.24941,-0.623529,0.0593527,-1.74716,10.9046,-1.88979,-2.09484,1.26357,-0.655986,0.0593527,
