tgDataLogger2 started logging at time 01242019_111124, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
1.1,0.138379,1.60011,0.392785,0.28753,1.16603,1.8362,0.0149047,0.076886,1.78654,0.454037,-1.11773,0.416019,-0.995521,0.0151319,
1.2,0.129435,1.60019,0.401391,0.292008,1.19726,1.84322,0.0149047,0.0686535,1.78652,0.464108,-1.13893,0.432584,-1.02979,0.0151319,
1.3,0.126234,1.6,0.40741,0.29935,1.21071,1.85197,0.0149047,0.0654506,1.78606,0.471106,-1.15393,0.44304,-1.04751,0.0151319,
1.4,0.124078,1.60007,0.410905,0.300087,1.22255,1.85393,0.0149047,0.0633679,1.78585,0.475255,-1.16507,0.451482,-1.0616,0.0151319,
1.5,0.122367,1.60001,0.414325,0.301337,1.23271,1.85599,0.0149047,0.0616901,1.78582,0.479217,-1.17454,0.456269,-1.07439,0.0151319,
1.6,0.121337,1.60001,0.417561,0.30377,1.24163,1.85916,0.0149047,0.0607217,1.78572,0.482959,-1.18263,0.461068,-1.08545,0.0151319,
1.7,0.118305,1.6,0.421601,0.310417,1.25315,1.8666,0.0149047,0.0577309,1.78559,0.487752,-1.19367,0.469317,-1.09988,0.0151319,
1.8,0.11658,1.6,0.425674,0.314154,1.26199,1.87099,0.0149047,0.0561269,1.78548,0.492089,-1.2022,0.473189,-1.11129,0.0151319,
1.9,0.114492,1.6,0.429153,0.319389,1.2723,1.87695,0.0149047,0.0542139,1.78554,0.496181,-1.21143,0.478851,-1.12417,0.0151319,
2,0.111988,1.60001,0.433051,0.328281,1.28319,1.88648,0.0149047,0.0519485,1.7855,0.500598,-1.22148,0.484549,-1.13818,0.0151319,
2.1,0.110827,1.6,0.437327,0.340786,1.28951,1.89915,0.0149047,0.0508519,1.78546,0.505229,-1.22835,0.48791,-1.14752,0.0151319,
2.2,0.108982,1.6,0.441837,0.354603,1.29789,1.9133,0.0149047,0.0491863,1.78546,0.510323,-1.23627,0.493498,-1.15877,0.0151319,
2.3,0.106556,1.60004,0.446771,0.370877,1.3083,1.93013,0.0149047,0.0471803,1.78547,0.515554,-1.24618,0.498304,-1.1729,0.0151319,
2.4,0.105501,1.60001,0.450718,0.380127,1.31516,1.93965,0.0149047,0.0463212,1.78557,0.519801,-1.25261,0.500885,-1.18225,0.0151319,
2.5,0.10482,1.60003,0.455011,0.393726,1.32027,1.95346,0.0149047,0.0457827,1.78545,0.524459,-1.25775,0.50414,-1.18967,0.0151319,
2.6,0.104124,1.6,0.459101,0.40401,1.32611,1.96399,0.0149047,0.0452792,1.78562,0.528806,-1.26354,0.50625,-1.19799,0.0151319,
2.7,0.103375,1.60002,0.463059,0.4192,1.33174,1.97942,0.0149047,0.0447238,1.78555,0.533254,-1.26876,0.510432,-1.20585,0.0151319,
2.8,0.10212,1.6,0.467533,0.434573,1.33882,1.99509,0.0149047,0.0438128,1.78564,0.538002,-1.27535,0.512938,-1.21586,0.0151319,
2.9,0.100912,1.60004,0.47225,0.45461,1.34568,2.01545,0.0149047,0.0429475,1.78567,0.543076,-1.28197,0.516605,-1.22584,0.0151319,
3,0.0998449,1.6,0.476915,0.475063,1.35128,2.03606,0.0149047,0.0421641,1.78567,0.548202,-1.28714,0.519662,-1.23427,0.0151319,
3.1,0.0996232,1.60002,0.480583,0.484617,1.35708,2.04603,0.0149047,0.0422906,1.78573,0.551784,-1.29286,0.520918,-1.24235,0.0151319,
3.2,0.0982428,1.6,0.485195,0.509775,1.36414,2.07145,0.0149047,0.0413058,1.78582,0.556818,-1.2997,0.523614,-1.2531,0.0151319,
3.3,0.0974588,1.60004,0.489828,0.536516,1.37156,2.09855,0.0149047,0.0410746,1.78603,0.561806,-1.30607,0.526399,-1.264,0.0151319,
3.4,0.0965111,1.60001,0.495313,0.577216,1.37863,2.13953,0.0149047,0.0407301,1.78605,0.567768,-1.3128,0.529972,-1.27586,0.0151319,
3.5,0.094632,1.6,0.500756,0.612074,1.38556,2.17478,0.0149047,0.0394104,1.786,0.573562,-1.31954,0.533134,-1.28709,0.0151319,
3.6,0.0929672,1.6,0.506627,0.656784,1.39202,2.21982,0.0149047,0.0383541,1.78617,0.579939,-1.32607,0.536701,-1.29869,0.0151319,
3.7,0.09147,1.60008,0.512143,0.700404,1.40003,2.26417,0.0149047,0.0376421,1.78636,0.58566,-1.33391,0.538992,-1.31196,0.0151319,
3.8,0.0891389,1.60001,0.518458,0.762119,1.40805,2.32627,0.0149047,0.0361299,1.78631,0.592689,-1.34202,0.543412,-1.3268,0.0151319,
3.9,0.0880014,1.6,0.522408,0.790837,1.41208,2.35531,0.0149047,0.0354166,1.78644,0.596895,-1.34786,0.545239,-1.33502,0.0151319,
4,0.0873097,1.6,0.524648,0.805058,1.41516,2.36978,0.0149047,0.0350127,1.78635,0.599341,-1.35101,0.546553,-1.33974,0.0151319,
4.1,0.0865856,1.60001,0.526701,0.818141,1.41846,2.38313,0.0149047,0.0345258,1.78633,0.601614,-1.35397,0.547427,-1.34441,0.0151319,
4.2,0.0860878,1.60002,0.529263,0.83597,1.42085,2.40119,0.0149047,0.0342495,1.78633,0.604397,-1.35648,0.548397,-1.34874,0.0151319,
4.3,0.0853063,1.60006,0.531437,0.851597,1.42395,2.4171,0.0149047,0.033724,1.78637,0.606735,-1.35923,0.548983,-1.35339,0.0151319,
4.4,0.0846213,1.6,0.533763,0.870351,1.42624,2.43598,0.0149047,0.0332644,1.78632,0.609311,-1.36168,0.549956,-1.35767,0.0151319,
4.5,0.0843056,1.6,0.536146,0.889302,1.42916,2.45517,0.0149047,0.0332512,1.78628,0.61189,-1.36379,0.550753,-1.36209,0.0151319,
4.6,0.0835526,1.60007,0.538374,0.904886,1.43196,2.47109,0.0149047,0.0327408,1.78638,0.614223,-1.36676,0.551136,-1.36657,0.0151319,
4.7,0.082853,1.60003,0.540902,0.927325,1.43394,2.49367,0.0149047,0.0322934,1.78632,0.61697,-1.36904,0.551978,-1.37077,0.0151319,
4.8,0.082155,1.6,0.54339,0.949507,1.4358,2.51597,0.0149047,0.0318196,1.7863,0.619699,-1.37126,0.552714,-1.37496,0.0151319,
4.9,0.0817425,1.6,0.54557,0.96895,1.43839,2.53564,0.0149047,0.0316809,1.78632,0.622036,-1.37347,0.553403,-1.37918,0.0151319,
5,0.0811078,1.60002,0.547745,0.992258,1.44067,2.55919,0.0149047,0.0313046,1.78626,0.624447,-1.37599,0.554512,-1.38362,0.0151319,
5.1,0.0805161,1.6,0.550252,1.01937,1.44312,2.58652,0.0149047,0.0310355,1.78626,0.627105,-1.3786,0.554826,-1.38863,0.0151319,
5.2,0.07983,1.60001,0.552492,1.04899,1.4454,2.61639,0.0149047,0.0306811,1.78625,0.629655,-1.38103,0.556069,-1.39353,0.0151319,
5.3,0.0793407,1.60007,0.555214,1.07685,1.44736,2.64456,0.0149047,0.0305347,1.78634,0.632464,-1.38374,0.556379,-1.39832,0.0151319,
5.4,0.0787836,1.60002,0.557452,1.10406,1.44922,2.67191,0.0149047,0.0302428,1.78625,0.634983,-1.38617,0.557578,-1.40274,0.0151319,
5.5,0.0780525,1.6,0.559914,1.13247,1.45086,2.70049,0.0149047,0.0297888,1.78625,0.637655,-1.38853,0.558158,-1.40722,0.0151319,
5.6,0.0773,1.60001,0.56244,1.16016,1.45245,2.72839,0.0149047,0.029309,1.78623,0.64032,-1.39117,0.558753,-1.41167,0.0151319,
5.7,0.0767207,1.60001,0.564569,1.18347,1.45384,2.75189,0.0149047,0.0289342,1.78623,0.642658,-1.39343,0.559513,-1.41544,0.0151319,
5.8,0.076114,1.60001,0.566848,1.20841,1.45542,2.77702,0.0149047,0.0285829,1.78623,0.645057,-1.39538,0.560077,-1.41922,0.0151319,
5.9,0.0759335,1.60003,0.569572,1.24263,1.4567,2.81147,0.0149047,0.0287585,1.78636,0.647933,-1.39739,0.560318,-1.42381,0.0151319,
6,0.0753915,1.60007,0.571818,1.26906,1.45756,2.8381,0.0149047,0.0284586,1.78632,0.650307,-1.39983,0.560951,-1.42772,0.0151319,
6.1,0.0748636,1.60007,0.57438,1.30441,1.45906,2.8737,0.0149047,0.0282515,1.78631,0.653073,-1.4025,0.561622,-1.43269,0.0151319,
6.2,0.0742766,1.6,0.577064,1.33653,1.45928,2.90591,0.0149047,0.0279392,1.78621,0.655969,-1.40472,0.562399,-1.43682,0.0151319,
6.3,0.0735681,1.60001,0.579256,1.36833,1.46049,2.93794,0.0149047,0.0274987,1.78623,0.658332,-1.40715,0.563087,-1.44121,0.0151319,
6.4,0.073175,1.6,0.581808,1.40281,1.46096,2.97261,0.0149047,0.0274199,1.78623,0.661065,-1.40955,0.563575,-1.44571,0.0151319,
6.5,0.0724755,1.60001,0.584187,1.43603,1.46197,3.00604,0.0149047,0.02703,1.78622,0.663608,-1.41171,0.564261,-1.44995,0.0151319,
6.6,0.0718517,1.6,0.586524,1.47068,1.4626,3.04089,0.0149047,0.0267106,1.78626,0.666137,-1.41415,0.564725,-1.45449,0.0151319,
6.7,0.0715042,1.60002,0.589197,1.50992,1.4625,3.0804,0.0149047,0.0267302,1.78623,0.668999,-1.4163,0.565607,-1.45916,0.0151319,
6.8,0.0710625,1.6,0.59154,1.54588,1.46248,3.11653,0.0149047,0.0265934,1.7863,0.671685,-1.4185,0.566554,-1.46355,0.0151319,
6.9,0.0710625,1.6,0.59154,1.54588,1.46248,3.11653,0.0149047,0.0264046,1.78624,0.671769,-1.41855,0.566308,-1.46356,0.0151319,
7,0.0710625,1.6,0.59154,1.54588,1.46248,3.11653,0.0149047,0.0263306,1.78621,0.671805,-1.41865,0.566209,-1.46363,0.0151319,
7.1,0.128458,1.7127,0.60936,1.54588,1.46248,3.11653,0.0149047,0.0321549,1.95235,0.695485,-2.29621,0.400666,-1.8494,0.0151319,
7.2,0.190313,1.82964,0.625968,1.54588,1.46248,3.11653,0.0149047,0.0975479,2.03862,0.62462,-2.26626,0.237874,-1.74309,0.0151319,
7.3,0.190313,1.82964,0.625968,1.54588,1.46248,3.11653,0.0149047,0.0827209,2.03992,0.624796,-2.0379,0.291445,-1.68181,0.0151319,
7.4,0.190349,1.85396,0.629093,1.54588,1.46248,3.11653,0.0149047,0.0784535,2.08329,0.639202,-2.01049,0.258711,-1.65618,0.0151319,
7.5,0.190742,2.10386,0.657385,1.54588,1.46248,3.11653,0.0149047,0.199591,2.29698,0.794217,-0.549107,0.310613,-1.05795,0.0151319,
7.6,0.139469,2.32675,0.676265,1.54588,1.46248,3.11653,0.0149047,0.100191,2.69456,0.701656,-2.60236,0.220299,-1.82621,0.0151319,
7.7,0.104562,2.52656,0.688485,1.54588,1.46248,3.11653,0.0149047,0.100078,2.78973,0.778812,-0.641335,0.320006,-1.14726,0.0151319,
7.8,0.0769138,2.74463,0.696809,1.54588,1.46248,3.11653,0.0149047,-0.0563776,3.02929,0.704873,-2.28204,0.244501,-1.80554,0.0151319,
7.9,0.077321,2.80857,0.698414,1.54588,1.46248,3.11653,0.0149047,-0.0125445,2.97992,0.805382,-2.37708,0.546485,-2.04134,0.0151319,
8,0.077321,2.80857,0.698414,1.54588,1.46248,3.11653,0.0149047,-0.0261287,2.97367,0.813112,-2.10403,0.651351,-1.89713,0.0151319,
8.1,0.077321,2.80857,0.698414,1.54588,1.46248,3.11653,0.0149047,-0.0297483,2.97039,0.817081,-2.05584,0.670895,-1.87308,0.0151319,
8.2,0.077321,2.80857,0.698414,1.54588,1.46248,3.11653,0.0149047,-0.0301855,2.9664,0.821951,-2.04683,0.68982,-1.87538,0.0151319,
8.3,0.077321,2.80857,0.698414,1.54588,1.46248,3.11653,0.0149047,-0.0298611,2.96204,0.827027,-2.04561,0.709569,-1.88296,0.0151319,
8.4,0.0773839,2.4676,0.698677,1.55087,1.43892,3.12145,0.0149047,-0.0294021,2.61693,0.831873,-2.05022,0.727902,-1.89383,0.0151319,
8.5,0.0536132,1.6,0.73135,-1.36752,1.43429,0.20513,0.0149047,-0.0370684,1.80202,0.729742,-1.79153,0.154255,-1.54728,0.0151319,
8.6,0.056997,1.6,0.629469,-1.50596,0.668653,0.104347,0.0149047,-0.0188126,1.76034,0.497724,-1.83702,-0.444505,-1.35401,0.0151319,
8.7,0.0579629,1.6,0.626556,-1.51066,0.654217,0.0986272,0.0149047,-0.0178369,1.75971,0.493731,-1.84007,-0.442868,-1.35892,0.0151319,
8.8,0.0586288,1.6,0.625906,-1.51118,0.651767,0.0980837,0.0149047,-0.0170984,1.75951,0.492677,-1.84119,-0.442201,-1.35968,0.0151319,
8.9,0.0589431,1.6,0.625713,-1.51126,0.6522,0.097892,0.0149047,-0.0167829,1.75943,0.492305,-1.84142,-0.441944,-1.36007,0.0151319,
9,0.0590554,1.6,0.625733,-1.51117,0.653428,0.09788,0.0149047,-0.0166738,1.75937,0.492201,-1.84147,-0.441758,-1.36022,0.0151319,
9.1,0.0590722,1.6,0.625855,-1.51101,0.654898,0.0979636,0.0149047,-0.0166547,1.75932,0.492206,-1.8415,-0.441571,-1.36026,0.0151319,
9.2,0.0590369,1.6,0.626023,-1.5108,0.656444,0.0981066,0.0149047,-0.0166783,1.75927,0.492253,-1.84148,-0.441382,-1.36026,0.0151319,
9.3,0.058861,1.6,0.626347,-1.51047,0.65806,0.0984434,0.0149047,-0.0168204,1.75921,0.492446,-1.84153,-0.441144,-1.36007,0.0151319,
9.4,0.058703,1.6,0.626669,-1.51014,0.659748,0.0987642,0.0149047,-0.0169499,1.75916,0.492635,-1.84161,-0.440896,-1.35986,0.0151319,
9.5,0.0584978,1.6,0.627016,-1.50977,0.661312,0.0991629,0.0149047,-0.0171084,1.7591,0.492836,-1.84162,-0.440644,-1.35967,0.0151319,
9.6,0.0583275,1.6,0.627356,-1.50942,0.663013,0.0995143,0.0149047,-0.0172455,1.75904,0.493035,-1.8417,-0.440386,-1.35946,0.0151319,
9.7,0.0582256,1.6,0.627623,-1.50913,0.664776,0.0997658,0.0149047,-0.0173255,1.75898,0.493165,-1.84173,-0.440149,-1.35936,0.0151319,
9.8,0.0581654,1.6,0.62785,-1.50886,0.666581,0.0999643,0.0149047,-0.0173693,1.75892,0.493253,-1.84173,-0.43992,-1.35932,0.0151319,
9.9,0.0580837,1.6,0.628104,-1.50857,0.668439,0.100198,0.0149047,-0.0174304,1.75886,0.493365,-1.84173,-0.439681,-1.35926,0.0151319,
10,0.0579569,1.59999,0.628416,-1.50822,0.670347,0.100509,0.0149047,-0.017528,1.7588,0.493524,-1.84175,-0.439421,-1.35915,0.0151319,
10.1,0.0577801,1.59999,0.628793,-1.50782,0.672288,0.100919,0.0149047,-0.017665,1.75873,0.49374,-1.8418,-0.439139,-1.35898,0.0151319,
10.2,0.0575802,1.59999,0.629205,-1.50737,0.674259,0.101385,0.0149047,-0.0178189,1.75866,0.493983,-1.84185,-0.438843,-1.35879,0.0151319,
10.3,0.057384,1.59999,0.629618,-1.50691,0.676272,0.101851,0.0149047,-0.0179685,1.75859,0.494223,-1.84189,-0.438545,-1.35862,0.0151319,
10.4,0.0571879,1.6,0.629955,-1.50653,0.677664,0.102278,0.0149047,-0.018102,1.75852,0.494366,-1.84185,-0.438274,-1.35846,0.0151319,
10.5,0.0570048,1.6,0.630323,-1.50613,0.679371,0.102701,0.0149047,-0.0182362,1.75846,0.494566,-1.84188,-0.437995,-1.35829,0.0151319,
10.6,0.0568265,1.6,0.630695,-1.50572,0.681187,0.103126,0.0149047,-0.0183677,1.75839,0.494775,-1.84188,-0.437729,-1.35816,0.0151319,
10.7,0.0566538,1.6,0.631065,-1.5053,0.683058,0.103545,0.0149047,-0.0184941,1.75832,0.494982,-1.84187,-0.437467,-1.35805,0.0151319,
10.8,0.0564867,1.6,0.631433,-1.50488,0.684966,0.103959,0.0149047,-0.0186149,1.75826,0.495185,-1.84185,-0.437205,-1.35796,0.0151319,
10.9,0.056325,1.59999,0.631797,-1.50447,0.686907,0.104367,0.0149047,-0.0187302,1.75819,0.495382,-1.84181,-0.436945,-1.35788,0.0151319,
11,0.0561684,1.59999,0.632158,-1.50405,0.688876,0.104769,0.0149047,-0.0188402,1.75812,0.495574,-1.84176,-0.436684,-1.35782,0.0151319,
11.1,0.0560166,1.59999,0.632516,-1.50364,0.690873,0.105167,0.0149047,-0.0189449,1.75805,0.495761,-1.84169,-0.436424,-1.35779,0.0151319,
11.2,0.0558694,1.59999,0.63287,-1.50322,0.692894,0.10556,0.0149047,-0.0190448,1.75797,0.495943,-1.84161,-0.436165,-1.35776,0.0151319,
11.3,0.0557263,1.59998,0.633222,-1.5028,0.694937,0.105948,0.0149047,-0.0191399,1.7579,0.496121,-1.84151,-0.435906,-1.35776,0.0151319,
11.4,0.055582,1.6,0.633547,-1.50242,0.69672,0.106326,0.0149047,-0.0192281,1.75783,0.496254,-1.84136,-0.43569,-1.35775,0.0151319,
11.5,0.0554401,1.6,0.63383,-1.50208,0.698139,0.106665,0.0149047,-0.0193093,1.75776,0.496355,-1.84124,-0.435426,-1.35772,0.0151319,
11.6,0.0553062,1.6,0.634136,-1.50172,0.699806,0.107012,0.0149047,-0.0193932,1.75769,0.496499,-1.84113,-0.435196,-1.35772,0.0151319,
11.7,0.0551744,1.6,0.634447,-1.50135,0.701548,0.107361,0.0149047,-0.0194765,1.75763,0.496651,-1.841,-0.434979,-1.35774,0.0151319,
11.8,0.0550444,1.6,0.634759,-1.50098,0.703318,0.107709,0.0149047,-0.0195578,1.75756,0.496806,-1.84086,-0.434767,-1.35778,0.0151319,
11.9,0.0549159,1.6,0.635069,-1.50061,0.705099,0.108056,0.0149047,-0.0196373,1.7575,0.496959,-1.84071,-0.434558,-1.35783,0.0151319,
12,0.054864,1.6,0.635195,-1.50045,0.705822,0.108196,0.0149047,-0.019642,1.75742,0.49691,-1.84058,-0.434304,-1.35785,0.0151319,
12.1,0.109358,1.67858,0.647385,-1.50045,0.705822,0.108196,0.0149047,0.141796,1.83344,0.501709,-0.705683,-0.394933,-1.83245,0.0151319,
12.2,0.137135,1.91334,0.67645,-1.50045,0.705822,0.108196,0.0149047,0.0570978,2.11271,0.654464,-2.5643,0.0287562,-1.46805,0.0151319,
12.3,0.137563,2.04273,0.689359,-1.50045,0.705822,0.108196,0.0149047,0.102306,2.1917,0.449468,-1.45801,-0.775254,-1.56852,0.0151319,
12.4,0.137652,2.06851,0.691688,-1.50045,0.705822,0.108196,0.0149047,0.160037,2.19454,0.526721,-0.860516,-0.557878,-1.9017,0.0151319,
12.5,0.137741,2.09425,0.693931,-1.50045,0.705822,0.108196,0.0149047,0.0639995,2.2427,0.546385,-2.25478,-0.382796,-1.16052,0.0151319,
12.6,0.137831,2.11995,0.696092,-1.50045,0.705822,0.108196,0.0149047,0.146393,2.27713,0.566956,-0.746843,-0.426657,-1.86162,0.0151319,
12.7,0.137922,2.14562,0.698169,-1.50045,0.705822,0.108196,0.0149047,0.0669711,2.30827,0.570166,-2.39209,-0.260722,-1.16755,0.0151319,
12.8,0.138014,2.17124,0.700163,-1.50045,0.705822,0.108196,0.0149047,0.140922,2.33473,0.580539,-0.400497,-0.292851,-1.96372,0.0151319,
12.9,0.138107,2.19684,0.702074,-1.50045,0.705822,0.108196,0.0149047,0.0651129,2.3599,0.574247,-2.42346,-0.244692,-1.16534,0.0151319,
13,0.138107,2.19684,0.702074,-1.50045,0.705822,0.108196,0.0149047,0.0458641,2.35459,0.564675,-2.10696,-0.384027,-1.24538,0.0151319,
13.1,0.138107,2.19684,0.702074,-1.50045,0.705822,0.108196,0.0149047,0.0407377,2.3522,0.560725,-2.0558,-0.409265,-1.25939,0.0151319,
13.2,0.138107,2.19684,0.702074,-1.50045,0.705822,0.108196,0.0149047,0.039845,2.34952,0.556973,-2.04838,-0.423667,-1.25623,0.0151319,
13.3,0.138107,2.19684,0.702074,-1.50045,0.705822,0.108196,0.0149047,0.0398676,2.3466,0.553153,-2.05019,-0.436705,-1.24897,0.0151319,
13.4,-0.501215,3.61561,0.651279,-1.50045,0.705822,0.108196,0.0149047,-0.411009,4.09276,1.18693,0.087009,1.24297,-1.81761,0.0151319,
13.5,-1.04865,4.9518,0.335057,-0.744316,1.44276,0.814777,0.0149047,-1.19555,4.96092,0.0972464,-0.503833,0.861927,-0.508524,0.0151319,
13.6,-1.0451,4.27802,0.269933,2.15358,-1.09154,2.35713,0.0149047,-1.07414,4.45499,0.141887,1.06875,0.422799,1.1356,0.0151319,
13.7,-0.984324,2.71152,0.12777,-2.34244,-0.45396,0.271263,0.0149047,-1.00909,2.88112,0.262407,0.888964,-0.991349,1.47508,0.0151319,
13.8,-0.954061,1.81075,0.144346,-2.26578,0.164358,-0.0300259,0.0149047,-1.01603,1.83594,0.345317,-1.20234,-1.34173,-2.70381,0.0151319,
13.9,-0.928929,1.82712,0.244088,-2.49284,0.360941,-0.309432,0.0149047,-0.983779,1.7943,0.446488,-1.47494,-1.02487,-2.52624,0.0151319,
14,-0.813107,1.75529,0.423569,3.08298,0.364852,-1.18322,0.0149047,-0.861832,1.6,0.559956,-1.65807,-0.23735,-2.78534,0.0151319,
14.1,-0.804067,1.74894,0.416974,3.08994,0.369882,-1.13977,0.0149047,-0.855542,1.6,0.559597,-1.67991,-0.283224,-2.76798,0.0151319,
14.2,-0.802599,1.74888,0.415901,3.09036,0.367318,-1.13971,0.0149047,-0.853676,1.6,0.558841,-1.68248,-0.288794,-2.76645,0.0151319,
14.3,-0.801868,1.74891,0.415267,3.08953,0.367261,-1.13986,0.0149047,-0.852776,1.6,0.558171,-1.6839,-0.291569,-2.76527,0.0151319,
14.4,-0.801612,1.74898,0.414992,3.08862,0.367834,-1.13998,0.0149047,-0.852392,1.6,0.557766,-1.68485,-0.293416,-2.7645,0.0151319,
14.5,-0.801399,1.74904,0.414752,3.08763,0.368508,-1.14013,0.0149047,-0.852067,1.6,0.557391,-1.68578,-0.295275,-2.76378,0.0151319,
14.6,-0.801224,1.7491,0.414542,3.08666,0.369214,-1.14027,0.0149047,-0.851783,1.6,0.557044,-1.68669,-0.297112,-2.76312,0.0151319,
14.7,-0.801097,1.74917,0.414371,3.08574,0.369914,-1.1404,0.0149047,-0.851544,1.6,0.556733,-1.68754,-0.298868,-2.76254,0.0151319,
14.8,-0.800946,1.74923,0.414182,3.08481,0.370591,-1.14052,0.0149047,-0.851284,1.6,0.556407,-1.68842,-0.30064,-2.76192,0.0151319,
14.9,-0.800781,1.74929,0.41398,3.08389,0.371258,-1.14065,0.0149047,-0.851012,1.6,0.55607,-1.68931,-0.302447,-2.7613,0.0151319,
15,-0.800613,1.74936,0.413778,3.08298,0.371912,-1.14078,0.0149047,-0.85074,1.6,0.555734,-1.6902,-0.304249,-2.76069,0.0151319,
15.1,-0.80043,1.74942,0.413561,3.08206,0.372565,-1.14092,0.0149047,-0.850455,1.6,0.555384,-1.69111,-0.306078,-2.76004,0.0151319,
15.2,-0.800237,1.74948,0.413339,3.08108,0.37327,-1.14108,0.0149047,-0.850172,1.6,0.555028,-1.69211,-0.308024,-2.75925,0.0151319,
15.3,-0.800107,1.74954,0.41317,3.08017,0.373969,-1.14121,0.0149047,-0.849945,1.6,0.554719,-1.69305,-0.309856,-2.75855,0.0151319,
15.4,-0.800022,1.74961,0.413042,3.07933,0.374634,-1.14131,0.0149047,-0.849757,1.6,0.554448,-1.69391,-0.311578,-2.75796,0.0151319,
15.5,-0.799895,1.74967,0.412877,3.07845,0.375303,-1.14143,0.0149047,-0.849536,1.6,0.554146,-1.69484,-0.313396,-2.75728,0.0151319,
15.6,-0.799786,1.74973,0.412729,3.07761,0.375956,-1.14153,0.0149047,-0.849331,1.6,0.553859,-1.69573,-0.315167,-2.75664,0.0151319,
15.7,-0.799683,1.7498,0.412587,3.07679,0.376593,-1.14163,0.0149047,-0.849133,1.6,0.55358,-1.69662,-0.316917,-2.75602,0.0151319,
15.8,-0.799583,1.74986,0.412449,3.07598,0.377214,-1.14173,0.0149047,-0.848938,1.6,0.553305,-1.6975,-0.318651,-2.7554,0.0151319,
15.9,-0.799484,1.74992,0.412313,3.07519,0.37782,-1.14182,0.0149047,-0.848745,1.6,0.553033,-1.69837,-0.32037,-2.7548,0.0151319,
16,-0.799386,1.74998,0.412179,3.07442,0.37841,-1.14191,0.0149047,-0.848555,1.6,0.552765,-1.69923,-0.322075,-2.75421,0.0151319,
16.1,-0.799289,1.75004,0.412048,3.07367,0.378986,-1.14199,0.0149047,-0.848366,1.6,0.5525,-1.70009,-0.323766,-2.75363,0.0151319,
16.2,-0.799269,1.75011,0.41202,3.07302,0.379423,-1.142,0.0149047,-0.848238,1.6,0.55232,-1.70067,-0.32491,-2.75324,0.0151319,
16.3,-0.799384,1.75019,0.412176,3.07266,0.379553,-1.14187,0.0149047,-0.848238,1.6,0.55232,-1.70067,-0.32491,-2.75324,0.0151319,
16.4,-0.753792,1.75532,0.433382,-2.82085,0.177113,-1.04397,0.0149047,-0.822081,1.59989,0.555913,-1.70067,-0.32491,-2.75324,0.0151319,
16.5,-0.714574,1.90976,0.437515,3.11013,0.367751,-1.13563,0.0149047,-0.793809,1.67635,0.571421,-1.70067,-0.32491,-2.75324,0.0151319,
16.6,-0.670714,2.00863,0.481265,-3.11439,0.341378,-1.2635,0.0149047,-0.766227,1.72741,0.582405,-1.70067,-0.32491,-2.75324,0.0151319,
16.7,-0.741476,1.95608,0.488156,2.30668,0.460465,-1.61258,0.0149047,-0.764784,1.77888,0.589622,-1.70067,-0.32491,-2.75324,0.0151319,
