tgDataLogger2 started logging at time 01262019_220712, with 6 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,
1.1,-4.27735,5.34647,-1.25614,0.0161789,-0.152489,-2.43218,0.199491,3.08053,5.31027,-0.338957,-0.0257239,-0.116471,-2.41568,0.199491,0.487654,4.79896,-0.722223,-0.01133,-0.108375,-0.868059,0.199491,0.465539,7.00958,1.72594,-0.0246997,-0.117309,-0.851614,0.199491,0.294036,5.12181,1.77523,-1.58427,-0.0672993,0.109733,0.199645,-0.275567,7.49172,-1.41804,-1.58345,-0.0588676,0.135502,0.199491,
1.2,-4.2482,5.35513,-1.26303,-0.0215036,-0.188714,-2.42853,0.199491,3.05751,5.32899,-0.35972,-0.01545,-0.111207,-2.42256,0.199491,0.488422,4.7993,-0.717044,-0.00567866,-0.113771,-0.86859,0.199491,0.49827,6.98674,1.65593,-0.010987,-0.124391,-0.85538,0.199491,0.314547,5.17209,1.74022,-1.57938,-0.0863747,0.105168,0.199645,-0.27077,7.48799,-1.41642,-1.58702,-0.0848357,0.135557,0.199491,
1.3,-4.18034,5.37813,-1.28097,-0.0334595,-0.183291,-2.4341,0.199491,3.00473,5.37693,-0.423657,-0.00313228,-0.115152,-2.43883,0.199491,0.489528,4.79768,-0.718889,-0.0119539,-0.108535,-0.868326,0.199491,0.581123,6.93647,1.47538,0.0106452,-0.128862,-0.864016,0.199491,0.3637,5.30146,1.6484,-1.55983,-0.072004,0.0914264,0.199645,-0.262639,7.48728,-1.4215,-1.58795,-0.095526,0.133844,0.199491,
1.4,-4.22288,5.36399,-1.2702,-0.0237753,-0.184263,-2.43104,0.199491,3.03982,5.34748,-0.384704,-0.0135157,-0.115006,-2.42843,0.199491,0.489146,4.79868,-0.71908,-0.0134246,-0.107132,-0.867901,0.199491,0.529591,6.96952,1.58829,0.0388981,-0.161489,-0.864843,0.199491,0.335423,5.22027,1.70522,-1.56899,-0.0479879,0.0999581,0.199645,-0.266934,7.48744,-1.41982,-1.58519,-0.0733628,0.134474,0.199491,
1.5,-4.28298,5.34157,-1.2533,-0.0101251,-0.185643,-2.42624,0.199491,3.0762,5.30248,-0.325302,-0.0298398,-0.1199,-2.41284,0.199491,0.485463,4.80098,-0.714317,0.012444,-0.129106,-0.870337,0.199491,0.451705,7.00562,1.74732,0.011146,-0.150813,-0.854955,0.199491,0.280552,5.10446,1.78793,-1.58534,-0.0631578,0.111549,0.199645,-0.279519,7.48792,-1.40945,-1.58476,-0.0665357,0.136886,0.199491,
1.6,-4.21673,5.36481,-1.26904,-0.032417,-0.193255,-2.42972,0.199491,3.0313,5.35006,-0.384244,-0.015865,-0.119197,-2.42898,0.199491,0.488143,4.79953,-0.71277,-0.0098165,-0.110619,-0.868064,0.199491,0.534064,6.96206,1.57807,0.0235051,-0.147921,-0.862613,0.199491,0.335861,5.22872,1.70173,-1.56958,-0.0688223,0.0992514,0.199645,-0.267396,7.48527,-1.41439,-1.58616,-0.0795957,0.134936,0.199491,
1.7,-4.18648,5.37541,-1.27751,-0.0281778,-0.179505,-2.43412,0.199491,3.00618,5.3721,-0.41401,-0.0106086,-0.121759,-2.43642,0.199491,0.487845,4.79866,-0.714278,-0.00591406,-0.113888,-0.868731,0.199491,0.571068,6.93911,1.49472,0.0486157,-0.162417,-0.869,0.199491,0.356924,5.28824,1.65933,-1.55916,-0.0462277,0.0927773,0.199645,-0.264766,7.48558,-1.4172,-1.58852,-0.0988533,0.134333,0.199491,
1.8,-4.25631,5.35163,-1.25946,-0.0110602,-0.179625,-2.42928,0.199491,3.05795,5.32276,-0.349614,-0.0235654,-0.118253,-2.4197,0.199491,0.485971,4.8005,-0.71277,0.00160863,-0.120097,-0.869119,0.199491,0.485665,6.98983,1.67848,0.0104067,-0.144618,-0.857489,0.199491,0.304493,5.15602,1.75245,-1.57829,-0.05818,0.10651,0.199645,-0.274528,7.48653,-1.41203,-1.58572,-0.0744499,0.135993,0.199491,
1.9,-4.26733,5.3465,-1.25529,-0.0205183,-0.193936,-2.42588,0.199491,3.05988,5.3138,-0.334679,-0.0244759,-0.117325,-2.41689,0.199491,0.483617,4.80165,-0.707623,0.0169131,-0.133312,-0.870751,0.199491,0.468425,6.99295,1.7093,0.0235291,-0.158534,-0.858178,0.199491,0.290684,5.13396,1.76972,-1.58077,-0.0585964,0.108855,0.199645,-0.279053,7.485,-1.40576,-1.58497,-0.0680874,0.136884,0.199491,
2,-4.19461,5.37137,-1.27234,-0.0326835,-0.187723,-2.43193,0.199491,3.00856,5.36471,-0.401195,-0.0080449,-0.116249,-2.43443,0.199491,0.486434,4.79997,-0.708538,-0.00709199,-0.113202,-0.868248,0.199491,0.558517,6.94199,1.5214,0.0393597,-0.15695,-0.866456,0.199491,0.347763,5.2698,1.67414,-1.5616,-0.048525,0.0946966,0.199645,-0.2672,7.4834,-1.41113,-1.58802,-0.0934417,0.134896,0.199491,
2.1,-4.20788,5.36718,-1.2692,-0.0304952,-0.189024,-2.43088,0.199491,3.01958,5.35569,-0.389136,-0.0159941,-0.121732,-2.43066,0.199491,0.486643,4.80019,-0.708888,-0.00846418,-0.112018,-0.868034,0.199491,0.543025,6.95291,1.55655,0.0120624,-0.136658,-0.86146,0.199491,0.339031,5.24509,1.69173,-1.5663,-0.0607147,0.0974567,0.199645,-0.268238,7.48385,-1.41097,-1.5868,-0.0838227,0.135104,0.199491,
2.2,-4.27633,5.34263,-1.25061,-0.00994083,-0.184625,-2.4266,0.199491,3.06589,5.3055,-0.324903,-0.0258922,-0.116293,-2.4142,0.199491,0.48339,4.80232,-0.706073,0.0033531,-0.121917,-0.868845,0.199491,0.456633,6.99779,1.73659,-0.00677771,-0.134626,-0.85262,0.199491,0.281638,5.11366,1.78401,-1.58387,-0.0631464,0.110526,0.199645,-0.280453,7.48483,-1.40292,-1.58477,-0.0652329,0.137126,0.199491,
2.3,-4.23686,5.35628,-1.25951,-0.0292677,-0.196245,-2.42744,0.199491,3.03765,5.33384,-0.357521,-0.0172022,-0.115526,-2.42384,0.199491,0.484491,4.80175,-0.703208,-0.00281457,-0.117105,-0.868261,0.199491,0.504611,6.97086,1.63693,0.0201525,-0.150042,-0.859931,0.199491,0.313769,5.18771,1.73396,-1.57326,-0.0548945,0.103405,0.199645,-0.273685,7.48239,-1.40383,-1.58582,-0.0742625,0.136247,0.199491,
2.4,-4.18904,5.37275,-1.2717,-0.0301585,-0.183617,-2.43286,0.199491,2.99967,5.36803,-0.403074,-0.0101226,-0.120574,-2.43521,0.199491,0.485057,4.80049,-0.704572,-0.006617,-0.113872,-0.86816,0.199491,0.563565,6.93513,1.50841,0.0172229,-0.137417,-0.86348,0.199491,0.348177,5.28019,1.66898,-1.5608,-0.0577817,0.09364,0.199645,-0.268394,7.48234,-1.4074,-1.58839,-0.0955746,0.135174,0.199491,
2.5,-4.23966,5.35579,-1.25883,-0.0167114,-0.182449,-2.42962,0.199491,3.03855,5.33283,-0.356609,-0.0219488,-0.120525,-2.42294,0.199491,0.48395,4.80167,-0.703974,-0.00278205,-0.116969,-0.868288,0.199491,0.50217,6.97273,1.64099,-0.00314586,-0.130312,-0.856477,0.199491,0.312172,5.18505,1.73588,-1.57528,-0.0704097,0.103743,0.199645,-0.274837,7.48304,-1.40445,-1.58589,-0.0748658,0.136205,0.199491,
2.6,-4.27418,5.34252,-1.24871,-0.0139626,-0.189227,-2.42583,0.199491,3.05758,5.30662,-0.320739,-0.0264019,-0.117906,-2.41448,0.199491,0.480998,4.80326,-0.699489,0.013519,-0.130984,-0.869881,0.199491,0.455992,6.99205,1.73318,-0.00537314,-0.135855,-0.85269,0.199491,0.278971,5.11793,1.78427,-1.58295,-0.0628893,0.110407,0.199645,-0.282909,7.48276,-1.39675,-1.58465,-0.0636207,0.13773,0.199491,
2.7,-4.20984,5.36503,-1.26414,-0.0312109,-0.191299,-2.43004,0.199491,3.01443,5.35254,-0.379367,-0.0126736,-0.117355,-2.4301,0.199491,0.483885,4.80165,-0.699787,-0.0118838,-0.109698,-0.867262,0.199491,0.536564,6.94971,1.56809,0.0125628,-0.138184,-0.860872,0.199491,0.332124,5.23862,1.70002,-1.56658,-0.0586584,0.0981662,0.199645,-0.271235,7.4811,-1.40232,-1.5873,-0.0858296,0.135858,0.199491,
2.8,-4.20168,5.36813,-1.26666,-0.0284648,-0.185727,-2.43159,0.199491,3.00789,5.35888,-0.387834,-0.0157087,-0.123273,-2.43168,0.199491,0.483955,4.80128,-0.700605,-0.0120628,-0.109512,-0.86734,0.199491,0.547021,6.94402,1.54492,0.00959109,-0.133822,-0.86127,0.199491,0.338178,5.25547,1.68827,-1.56497,-0.0656711,0.096463,0.199645,-0.270398,7.4815,-1.40357,-1.58767,-0.0892007,0.135646,0.199491,
2.9,-4.26635,5.34561,-1.24974,-0.00780362,-0.180146,-2.42794,0.199491,3.05378,5.31244,-0.327696,-0.0282182,-0.121189,-2.41601,0.199491,0.481498,4.80303,-0.699048,-0.00067182,-0.119046,-0.868173,0.199491,0.466537,6.98849,1.71438,-0.00656189,-0.133215,-0.853353,0.199491,0.286831,5.13255,1.77466,-1.58198,-0.0697516,0.108989,0.199645,-0.280702,7.4827,-1.39758,-1.58502,-0.0665635,0.137342,0.199491,
3,-4.25204,5.35018,-1.25309,-0.0214295,-0.192074,-2.42692,0.199491,3.04031,5.32259,-0.33781,-0.0196478,-0.11536,-2.4201,0.199491,0.480574,4.80315,-0.695838,0.00206495,-0.121784,-0.868472,0.199491,0.482437,6.97643,1.67766,0.000694865,-0.136901,-0.855446,0.199491,0.296336,5.15987,1.75669,-1.57748,-0.0630853,0.106519,0.199645,-0.279659,7.48093,-1.39592,-1.58557,-0.0707135,0.13739,0.199491,
3.1,-4.1964,5.36921,-1.26656,-0.0307211,-0.187156,-2.43156,0.199491,2.99934,5.36185,-0.38937,-0.0105358,-0.119235,-2.43323,0.199491,0.482319,4.8018,-0.696964,-0.0114479,-0.110382,-0.867266,0.199491,0.551109,6.93668,1.53215,0.0132795,-0.136215,-0.861916,0.199491,0.338364,5.26502,1.6831,-1.56315,-0.0633104,0.0955323,0.199645,-0.271755,7.48017,-1.39994,-1.58809,-0.0917839,0.135984,0.199491,
3.2,-4.228,5.35867,-1.25854,-0.0226943,-0.186847,-2.42948,0.199491,3.02416,5.33985,-0.360177,-0.0186124,-0.119872,-2.42546,0.199491,0.481821,4.80251,-0.696735,-0.00911182,-0.112289,-0.867336,0.199491,0.512843,6.96033,1.61524,0.00811443,-0.138295,-0.858579,0.199491,0.316291,5.20539,1.72501,-1.57187,-0.066919,0.101883,0.199645,-0.275393,7.48057,-1.39821,-1.58648,-0.0785182,0.136608,0.199491,
3.3,-4.27483,5.34163,-1.24581,-0.00811453,-0.183287,-2.42662,0.199491,3.0539,5.30533,-0.315445,-0.0258111,-0.117171,-2.41414,0.199491,0.478952,4.80406,-0.694177,0.00156651,-0.121369,-0.868166,0.199491,0.452834,6.98958,1.73796,-0.00732198,-0.13471,-0.852099,0.199491,0.275138,5.11575,1.78826,-1.58367,-0.0680833,0.110766,0.199645,-0.284703,7.48128,-1.39164,-1.58472,-0.0632796,0.138154,0.199491,
3.4,-4.24503,5.35278,-1.25328,-0.00241682,-0.168484,-2.43116,0.199491,3.03267,5.32859,-0.339858,-0.034273,-0.134046,-2.42007,0.199491,0.479624,4.80293,-0.69275,0.00281131,-0.12297,-0.868621,0.199491,0.490449,6.97,1.65969,0.00579491,-0.140085,-0.856713,0.199491,0.301198,5.17626,1.74842,-1.57605,-0.0690328,0.105498,0.199645,-0.278467,7.4813,-1.39352,-1.58567,-0.07209,0.137528,0.199491,
3.5,-4.24399,5.3528,-1.2534,-0.0151854,-0.183398,-2.42893,0.199491,3.03088,5.3284,-0.340189,-0.0212442,-0.119242,-2.42166,0.199491,0.479206,4.80358,-0.691222,-0.002241,-0.118707,-0.867839,0.199491,0.490447,6.97,1.65969,0.00579477,-0.140085,-0.856713,0.199491,0.300078,5.17553,1.74884,-1.57596,-0.0689055,0.105342,0.199645,-0.279654,7.48001,-1.39261,-1.58642,-0.076342,0.137761,0.199491,
3.6,-4.2888,5.37749,-1.27393,0.0470598,-0.112749,-2.44328,0.199491,3.11543,5.35578,-0.324872,-0.0422747,-0.152438,-2.42484,0.199491,0.476499,4.77803,-0.730983,0.0403074,-0.154216,-0.880441,0.199491,0.47527,7.08429,1.68683,0.00579353,-0.140087,-0.856717,0.199491,0.323934,5.20735,1.76982,-1.58282,-0.0975645,0.113744,0.199645,-0.272007,7.54097,-1.4442,-1.58453,-0.0927894,0.137078,0.199491,
3.7,-4.25871,5.49506,-1.48179,0.0830551,-0.101175,-2.43772,0.199491,3.34462,5.66495,-0.286197,0.0303778,-0.144538,-2.43939,0.199491,0.534343,4.82,-0.864906,-0.0644707,-0.0793089,-0.856824,0.199491,0.45766,7.40554,1.68954,0.00579647,-0.140083,-0.856718,0.199491,0.398043,5.42791,1.73832,-1.55114,-0.030909,0.148188,0.199645,-0.210287,7.81423,-1.55834,-1.55658,-0.081762,0.157054,0.199491,
3.8,-4.10737,5.421,-1.7579,0.0064052,-0.228896,-2.40955,0.199491,3.63241,5.88704,-0.359929,0.0351704,-0.208098,-2.42627,0.199491,0.768906,4.88324,-1.09366,-0.0625664,-0.0799949,-0.839954,0.199491,0.483298,7.6109,1.647,0.00579116,-0.14009,-0.856716,0.199491,0.534464,5.45943,1.64926,-1.53127,-0.0809107,0.183808,0.199645,-0.0554459,7.94651,-1.74056,-1.51524,-0.0538849,0.176924,0.199491,
3.9,-3.86613,5.41016,-1.97668,0.0513432,-0.227922,-2.40877,0.199491,3.87646,6.15131,-0.374095,0.139497,-0.168036,-2.43643,0.199491,1.03186,4.99657,-1.22345,0.0961236,-0.212391,-0.849235,0.199491,0.542556,7.80086,1.58412,0.00579378,-0.140087,-0.856717,0.199491,0.695048,5.58764,1.57413,-1.49503,-0.0580264,0.213627,0.199645,0.10529,8.09179,-1.84595,-1.47844,-0.0449493,0.2011,0.199491,
4,-3.30629,5.5354,-2.23389,0.10614,-0.167076,-2.32175,0.199491,4.22879,6.79757,-0.691509,0.0663243,-0.305172,-2.37386,0.199491,1.37045,5.37036,-1.59555,0.166577,-0.261226,-0.786987,0.199491,0.648561,8.22588,1.38513,0.00579651,-0.140083,-0.856714,0.199491,0.869103,5.74506,1.29571,-1.44464,-0.103323,0.230849,0.199645,0.397169,8.49179,-1.95255,-1.40938,-0.0122997,0.181717,0.199491,
4.1,-2.9311,5.96662,-2.55295,0.158411,-0.223061,-2.35831,0.199491,4.43632,7.52091,-0.686851,0.195594,-0.266568,-2.41493,0.199491,1.74186,6.02414,-1.67084,0.0899635,-0.182975,-0.783692,0.199491,0.804474,8.76176,1.15825,0.00579084,-0.14009,-0.856713,0.199491,1.09728,6.4097,1.15978,-1.37867,-0.0119582,0.267543,0.199645,0.635958,9.03451,-2.13832,-1.38776,-0.0997754,0.233813,0.199491,
4.2,-2.68123,6.43135,-2.88078,0.283655,-0.239929,-2.48629,0.199491,4.54918,8.12742,-0.438564,0.215781,-0.353623,-2.46079,0.199491,2.04275,6.64195,-1.54608,0.237193,-0.334345,-0.89007,0.199491,0.964989,9.33534,1.05984,0.00578534,-0.140096,-0.856707,0.199491,1.27942,7.21568,1.16561,-1.37941,-0.102502,0.321063,0.199645,0.851531,9.5579,-2.36956,-1.38633,-0.156853,0.32586,0.199491,
4.3,-2.23157,6.85136,-2.84788,0.180373,-0.424795,-2.42471,0.199491,4.79341,8.85404,-0.363021,0.351166,-0.240264,-2.5004,0.199491,2.36471,7.29365,-1.44277,0.488228,-0.492056,-0.977703,0.199491,1.13172,9.93045,1.07766,0.00579215,-0.140089,-0.85672,0.199491,1.55652,7.79241,1.16233,-1.31102,-0.0375462,0.334664,0.199645,1.11746,10.1151,-2.28318,-1.33044,-0.112032,0.330618,0.199491,
4.4,-1.78915,7.32332,-2.7604,0.29843,-0.252037,-2.38843,0.199491,5.20145,9.62791,-0.347397,0.264976,-0.377843,-2.44345,0.199491,2.7372,7.8304,-1.49621,0.3899,-0.425178,-0.878398,0.199491,1.32333,10.5701,1.17414,0.00579154,-0.140089,-0.856719,0.199491,1.84151,8.19733,1.22901,-1.236,0.0723649,0.342126,0.199645,1.42163,10.7684,-2.12674,-1.26027,-0.00392406,0.303278,0.199491,
4.5,-1.60203,7.93778,-2.73465,0.112165,-0.460729,-2.35158,0.199491,5.4142,10.2552,-0.167818,0.303951,-0.347055,-2.47587,0.199491,2.98341,8.44668,-1.37489,0.567967,-0.548768,-0.991288,0.199491,1.53714,11.2472,1.27572,0.00578567,-0.140096,-0.856716,0.199491,2.02643,8.86679,1.36233,-1.32928,-0.178732,0.361039,0.199645,1.65675,11.403,-2.09701,-1.30222,-0.138852,0.325155,0.199491,
4.6,-1.49614,8.81305,-2.59134,0.0959654,-0.535624,-2.39924,0.199491,5.37711,10.9328,0.0509284,0.287588,-0.39249,-2.48093,0.199491,3.03901,9.30594,-1.1004,0.272324,-0.355511,-0.887404,0.199491,1.73979,11.9733,1.36712,0.00578892,-0.140093,-0.856718,0.199491,2.10912,9.8291,1.52642,-1.31637,-0.110236,0.357448,0.199645,1.74757,12.1385,-1.95748,-1.31512,-0.118884,0.361159,0.199491,
4.7,-1.4359,9.53572,-2.375,0.379543,-0.277842,-2.49676,0.199491,5.30936,11.4828,0.0695577,0.268573,-0.386325,-2.45578,0.199491,3.03202,10.0299,-0.98055,0.100406,-0.220013,-0.820171,0.199491,1.82169,12.2891,1.43428,0.00579517,-0.140085,-0.85671,0.199491,2.12671,10.456,1.57804,-1.34264,-0.158068,0.339654,0.199645,1.77259,12.7216,-1.76026,-1.32484,-0.102617,0.355262,0.199491,
4.8,-1.43055,9.56527,-2.40261,0.0832236,-0.402706,-2.40944,0.199491,5.40865,11.3688,0.0464459,0.228557,-0.402562,-2.45614,0.199491,3.05479,9.793,-0.982627,0.313202,-0.386043,-0.896998,0.199491,1.99328,12.9729,1.51814,0.00577581,-0.140109,-0.856749,0.199491,2.21212,10.3437,1.67299,-1.38151,-0.22821,0.324535,0.199645,1.93717,12.902,-1.85098,-1.36777,-0.141605,0.346125,0.199491,
4.9,-1.41174,10.7643,-1.51863,0.372043,0.0459697,-2.38286,0.199491,5.48708,12.4998,0.143496,0.171694,-0.315569,-2.43862,0.199491,2.90336,10.9316,-0.745112,0.206376,-0.300666,-0.837748,0.199491,2.10151,13.5318,1.65346,0.00578983,-0.140092,-0.856714,0.199491,2.16007,11.3973,2.00368,-1.41826,-0.230075,0.27548,0.199645,1.90478,13.8941,-1.18532,-1.37587,-0.189407,0.21606,0.199491,
5,-1.89543,12.4353,-1.57882,0.00670798,-0.349079,-2.37681,0.199491,5.53758,13.3623,-0.0200251,0.0525626,-0.289124,-2.38755,0.199491,2.79793,12.1803,-0.805099,-0.0213994,-0.101709,-0.775796,0.199491,2.26101,14.8873,1.96036,0.00578684,-0.140095,-0.856716,0.199491,2.36068,12.6224,1.95538,-1.4478,0.0461989,0.212305,0.199645,1.87971,15.1555,-1.3617,-1.45294,-0.047765,0.213332,0.199491,
5.1,-1.91226,13.5977,-1.14314,0.109788,-0.00498836,-2.29153,0.199491,5.62216,14.3309,-0.268458,0.183552,-0.0234354,-2.37612,0.199491,2.64185,13.1386,-0.907823,0.10873,-0.216528,-0.749801,0.199491,2.38368,15.9796,2.09053,0.0057983,-0.140081,-0.856723,0.199491,2.34156,13.435,1.98674,-1.476,0.126362,0.149141,0.199645,1.93424,16.2709,-1.08861,-1.47823,0.0200551,0.0971131,0.199491,
5.2,-2.34851,15.0088,-1.0866,0.0840652,-0.0274043,-2.38928,0.199491,5.59499,15.1563,-0.0752146,0.0228533,-0.134313,-2.4069,0.199491,2.54807,14.186,-0.757686,0.205005,-0.308624,-0.863034,0.199491,2.49248,17.1074,2.21414,0.00579631,-0.140084,-0.856722,0.199491,2.44559,14.7276,2.1308,-1.56954,-0.0476287,0.141016,0.199645,1.85373,17.424,-1.22727,-1.55562,-0.0674955,0.121729,0.199491,
5.3,-2.13984,16.5327,-0.840748,0.0336858,-0.08668,-2.40479,0.199491,5.43746,16.5471,0.0754059,-0.0879967,-0.233921,-2.3829,0.199491,2.58784,15.7229,-0.471968,0.0276114,-0.170221,-0.820268,0.199491,2.64745,18.4639,2.2864,0.0057877,-0.140093,-0.856722,0.199491,2.45867,16.2397,2.26774,-1.58373,-0.10599,0.119121,0.199645,1.92969,18.8212,-0.970942,-1.57035,-0.0320203,0.129323,0.199491,
5.4,-1.59635,18.5197,-0.766013,-0.1168,-0.196407,-2.32435,0.199491,5.88748,18.6273,-0.177751,-0.308017,-0.389498,-2.28094,0.199491,2.91627,17.7699,-0.688871,-0.0689639,-0.0573939,-0.744048,0.199491,3.01356,20.3411,2.22437,0.00579626,-0.140084,-0.856707,0.199491,2.84695,18.1074,2.15655,-1.58336,-0.0700343,0.102573,0.199645,2.33528,20.8271,-0.920139,-1.55083,0.0530716,0.0808812,0.199491,
