tgDataLogger2 started logging at time 01242019_112615, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
1.1,0.219342,1.6,0.641678,-0.668755,0.820906,1.04651,0.149047,0.0614277,1.77875,-0.0335878,-1.55042,-0.0745739,-0.925877,0.151319,
1.2,0.219321,1.6,0.641814,-0.668675,0.820956,1.04657,0.149047,0.0613964,1.77875,-0.0334492,-1.55041,-0.0745805,-0.925895,0.151319,
1.3,0.219301,1.6,0.64195,-0.668595,0.821005,1.04662,0.149047,0.061365,1.77875,-0.0333109,-1.5504,-0.0745874,-0.925913,0.151319,
1.4,0.21928,1.6,0.642087,-0.668515,0.821055,1.04667,0.149047,0.0613337,1.77875,-0.0331728,-1.55039,-0.0745945,-0.925931,0.151319,
1.5,0.21926,1.6,0.642222,-0.668433,0.821104,1.04672,0.149047,0.0613023,1.77875,-0.0330349,-1.55038,-0.074602,-0.925948,0.151319,
1.6,0.219239,1.6,0.642358,-0.668351,0.821155,1.04677,0.149047,0.0612709,1.77875,-0.0328973,-1.55037,-0.0746097,-0.925966,0.151319,
1.7,0.219218,1.6,0.642493,-0.668267,0.821205,1.04683,0.149047,0.0612395,1.77875,-0.0327599,-1.55035,-0.0746177,-0.925984,0.151319,
1.8,0.219198,1.6,0.642628,-0.668183,0.821256,1.04688,0.149047,0.0612081,1.77875,-0.0326227,-1.55034,-0.0746259,-0.926002,0.151319,
1.9,0.219178,1.6,0.642762,-0.668093,0.821309,1.04694,0.149047,0.0611773,1.77875,-0.0324866,-1.55033,-0.0746352,-0.926019,0.151319,
2,0.219186,1.6,0.642869,-0.668039,0.82135,1.04697,0.149047,0.0611741,1.77875,-0.032379,-1.55032,-0.0746408,-0.926039,0.151319,
2.1,0.219193,1.6,0.642975,-0.667975,0.821395,1.04701,0.149047,0.0611695,1.77875,-0.0322708,-1.55032,-0.0746408,-0.926057,0.151319,
2.2,0.219201,1.6,0.64308,-0.667913,0.821438,1.04705,0.149047,0.061165,1.77875,-0.0321633,-1.55031,-0.0746397,-0.926076,0.151319,
2.3,0.219208,1.6,0.643185,-0.667852,0.821481,1.04709,0.149047,0.0611606,1.77875,-0.0320562,-1.55031,-0.0746384,-0.926094,0.151319,
2.4,0.219215,1.6,0.643289,-0.66779,0.821525,1.04712,0.149047,0.0611561,1.77875,-0.0319494,-1.55031,-0.0746371,-0.926112,0.151319,
2.5,0.219223,1.6,0.643393,-0.667728,0.821568,1.04716,0.149047,0.0611515,1.77875,-0.0318428,-1.55031,-0.074636,-0.92613,0.151319,
2.6,0.21923,1.6,0.643497,-0.667666,0.821611,1.0472,0.149047,0.0611469,1.77875,-0.0317365,-1.55031,-0.0746351,-0.926148,0.151319,
2.7,0.219237,1.6,0.643601,-0.667602,0.821655,1.04724,0.149047,0.0611422,1.77875,-0.0316303,-1.55031,-0.0746345,-0.926167,0.151319,
2.8,0.219244,1.6,0.643705,-0.667538,0.821699,1.04728,0.149047,0.0611374,1.77875,-0.0315244,-1.55031,-0.0746343,-0.926185,0.151319,
2.9,0.219251,1.6,0.643808,-0.667472,0.821744,1.04732,0.149047,0.0611325,1.77875,-0.0314186,-1.55031,-0.0746345,-0.926203,0.151319,
3,0.219258,1.6,0.643912,-0.667405,0.821789,1.04736,0.149047,0.0611275,1.77875,-0.0313129,-1.55031,-0.0746352,-0.926221,0.151319,
3.1,0.219264,1.6,0.644015,-0.667337,0.821834,1.0474,0.149047,0.0611224,1.77875,-0.0312074,-1.5503,-0.0746364,-0.926239,0.151319,
3.2,0.219268,1.6,0.644087,-0.667297,0.821863,1.04743,0.149047,0.0611192,1.77875,-0.0311355,-1.5503,-0.074634,-0.92625,0.151319,
3.3,0.219265,1.6,0.644094,-0.667228,0.82189,1.04748,0.149047,0.0611165,1.77875,-0.0311283,-1.55031,-0.0746274,-0.92625,0.151319,
3.4,0.219262,1.6,0.644098,-0.667159,0.821918,1.04753,0.149047,0.0611133,1.77875,-0.0311244,-1.55032,-0.0746232,-0.92625,0.151319,
3.5,0.219259,1.6,0.644102,-0.667092,0.821944,1.04758,0.149047,0.0611103,1.77875,-0.0311212,-1.55032,-0.0746196,-0.92625,0.151319,
3.6,0.219255,1.6,0.644105,-0.667024,0.821971,1.04763,0.149047,0.0611073,1.77875,-0.031118,-1.55033,-0.0746163,-0.926249,0.151319,
3.7,0.219252,1.6,0.644109,-0.666954,0.821998,1.04768,0.149047,0.0611041,1.77875,-0.0311149,-1.55033,-0.0746135,-0.926249,0.151319,
3.8,0.219248,1.6,0.644113,-0.666884,0.822025,1.04773,0.149047,0.0611009,1.77875,-0.0311118,-1.55033,-0.0746113,-0.926249,0.151319,
3.9,0.219245,1.6,0.644116,-0.666812,0.822054,1.04778,0.149047,0.0610975,1.77875,-0.0311087,-1.55034,-0.0746095,-0.926248,0.151319,
4,0.219241,1.6,0.64412,-0.666738,0.822082,1.04784,0.149047,0.0610941,1.77875,-0.0311057,-1.55034,-0.0746083,-0.926248,0.151319,
4.1,0.219237,1.6,0.644123,-0.666664,0.822112,1.04789,0.149047,0.0610906,1.77875,-0.0311028,-1.55034,-0.0746076,-0.926248,0.151319,
4.2,0.219233,1.6,0.644127,-0.666588,0.822141,1.04795,0.149047,0.061087,1.77875,-0.0310999,-1.55034,-0.0746075,-0.926248,0.151319,
4.3,0.219229,1.6,0.64413,-0.666511,0.822172,1.048,0.149047,0.0610833,1.77875,-0.031097,-1.55034,-0.0746079,-0.926248,0.151319,
4.4,0.219224,1.6,0.644134,-0.666432,0.822203,1.04806,0.149047,0.0610795,1.77875,-0.0310942,-1.55034,-0.0746088,-0.926248,0.151319,
4.5,0.219221,1.6,0.644137,-0.66637,0.822227,1.04811,0.149047,0.0610776,1.77875,-0.0310926,-1.55034,-0.0746083,-0.926248,0.151319,
4.6,0.219218,1.6,0.644141,-0.6663,0.822254,1.04816,0.149047,0.0610742,1.77875,-0.0310885,-1.55034,-0.0746041,-0.926248,0.151319,
4.7,0.219215,1.6,0.644145,-0.666235,0.82228,1.04821,0.149047,0.0610713,1.77875,-0.0310852,-1.55035,-0.0745998,-0.926247,0.151319,
4.8,0.219212,1.6,0.644149,-0.666169,0.822306,1.04825,0.149047,0.0610684,1.77875,-0.0310819,-1.55036,-0.0745958,-0.926247,0.151319,
4.9,0.219208,1.6,0.644152,-0.666101,0.822332,1.0483,0.149047,0.0610654,1.77875,-0.0310786,-1.55036,-0.0745924,-0.926246,0.151319,
5,0.219205,1.6,0.644156,-0.666032,0.822359,1.04835,0.149047,0.0610623,1.77875,-0.0310754,-1.55036,-0.0745894,-0.926246,0.151319,
5.1,0.219201,1.6,0.64416,-0.665962,0.822387,1.04841,0.149047,0.0610592,1.77875,-0.0310722,-1.55037,-0.0745869,-0.926246,0.151319,
5.2,0.219198,1.6,0.644164,-0.66589,0.822415,1.04846,0.149047,0.0610559,1.77875,-0.0310691,-1.55037,-0.0745849,-0.926246,0.151319,
5.3,0.219194,1.6,0.644167,-0.665818,0.822443,1.04851,0.149047,0.0610525,1.77875,-0.031066,-1.55037,-0.0745834,-0.926246,0.151319,
5.4,0.21919,1.6,0.644171,-0.665743,0.822472,1.04857,0.149047,0.0610491,1.77875,-0.031063,-1.55037,-0.0745825,-0.926245,0.151319,
5.5,0.219186,1.6,0.644174,-0.665668,0.822502,1.04862,0.149047,0.0610456,1.77875,-0.03106,-1.55037,-0.0745821,-0.926245,0.151319,
5.6,0.219182,1.6,0.644178,-0.665591,0.822532,1.04868,0.149047,0.0610419,1.77875,-0.031057,-1.55037,-0.0745822,-0.926245,0.151319,
5.7,0.219178,1.6,0.644181,-0.665512,0.822563,1.04874,0.149047,0.0610382,1.77875,-0.0310541,-1.55037,-0.0745829,-0.926245,0.151319,
5.8,0.219174,1.6,0.644185,-0.665432,0.822594,1.04879,0.149047,0.0610344,1.77875,-0.0310513,-1.55037,-0.0745841,-0.926245,0.151319,
5.9,0.219171,1.6,0.644189,-0.665373,0.822617,1.04884,0.149047,0.0610324,1.77875,-0.0310484,-1.55038,-0.0745805,-0.926245,0.151319,
6,0.219168,1.6,0.644192,-0.665309,0.822642,1.04888,0.149047,0.0610297,1.77875,-0.0310452,-1.55038,-0.074576,-0.926245,0.151319,
6.1,0.219165,1.6,0.644196,-0.665244,0.822668,1.04893,0.149047,0.0610268,1.77875,-0.0310418,-1.55039,-0.0745718,-0.926244,0.151319,
6.2,0.219161,1.6,0.6442,-0.665176,0.822694,1.04898,0.149047,0.0610239,1.77875,-0.0310385,-1.55039,-0.0745681,-0.926244,0.151319,
6.3,0.219158,1.6,0.644204,-0.665108,0.822721,1.04903,0.149047,0.0610208,1.77875,-0.0310351,-1.5504,-0.0745648,-0.926243,0.151319,
6.4,0.219155,1.6,0.644208,-0.665038,0.822748,1.04908,0.149047,0.0610177,1.77875,-0.0310319,-1.5504,-0.0745621,-0.926243,0.151319,
6.5,0.219151,1.6,0.644212,-0.664967,0.822776,1.04913,0.149047,0.0610145,1.77875,-0.0310287,-1.5504,-0.0745599,-0.926243,0.151319,
6.6,0.219147,1.6,0.644215,-0.664895,0.822804,1.04919,0.149047,0.0610112,1.77875,-0.0310255,-1.55041,-0.0745582,-0.926243,0.151319,
6.7,0.219144,1.6,0.644219,-0.664821,0.822833,1.04924,0.149047,0.0610078,1.77875,-0.0310223,-1.55041,-0.074557,-0.926243,0.151319,
6.8,0.21914,1.6,0.644223,-0.664745,0.822862,1.0493,0.149047,0.0610044,1.77874,-0.0310193,-1.55041,-0.0745563,-0.926242,0.151319,
6.9,0.219136,1.6,0.644226,-0.664668,0.822892,1.04935,0.149047,0.0610008,1.77874,-0.0310162,-1.55041,-0.0745561,-0.926242,0.151319,
7,0.219132,1.6,0.64423,-0.66459,0.822923,1.04941,0.149047,0.0609971,1.77874,-0.0310132,-1.55041,-0.0745565,-0.926242,0.151319,
7.1,0.219127,1.6,0.644233,-0.66451,0.822954,1.04947,0.149047,0.0609933,1.77874,-0.0310103,-1.55041,-0.0745575,-0.926242,0.151319,
7.2,0.219125,1.6,0.644237,-0.66445,0.822977,1.04951,0.149047,0.0609915,1.77874,-0.0310078,-1.55041,-0.0745549,-0.926242,0.151319,
7.3,0.219121,1.6,0.644241,-0.664383,0.823004,1.04956,0.149047,0.0609884,1.77874,-0.0310042,-1.55041,-0.0745508,-0.926242,0.151319,
7.4,0.219118,1.6,0.644245,-0.664318,0.823029,1.04961,0.149047,0.0609856,1.77874,-0.0310008,-1.55042,-0.0745465,-0.926241,0.151319,
7.5,0.219115,1.6,0.644249,-0.664251,0.823055,1.04966,0.149047,0.0609827,1.77874,-0.0309974,-1.55043,-0.0745426,-0.926241,0.151319,
7.6,0.219112,1.6,0.644253,-0.664183,0.823082,1.04971,0.149047,0.0609797,1.77874,-0.030994,-1.55043,-0.0745393,-0.926241,0.151319,
7.7,0.219108,1.6,0.644257,-0.664113,0.823109,1.04976,0.149047,0.0609766,1.77874,-0.0309906,-1.55043,-0.0745364,-0.92624,0.151319,
7.8,0.219105,1.6,0.64426,-0.664042,0.823137,1.04981,0.149047,0.0609735,1.77874,-0.0309873,-1.55044,-0.074534,-0.92624,0.151319,
7.9,0.219101,1.6,0.644264,-0.663969,0.823165,1.04987,0.149047,0.0609702,1.77874,-0.0309841,-1.55044,-0.0745321,-0.92624,0.151319,
8,0.219098,1.6,0.644268,-0.663896,0.823194,1.04992,0.149047,0.0609669,1.77874,-0.0309808,-1.55044,-0.0745307,-0.92624,0.151319,
8.1,0.219094,1.6,0.644272,-0.66382,0.823223,1.04998,0.149047,0.0609634,1.77874,-0.0309777,-1.55044,-0.0745299,-0.92624,0.151319,
8.2,0.21909,1.6,0.644275,-0.663743,0.823253,1.05003,0.149047,0.0609599,1.77874,-0.0309745,-1.55044,-0.0745296,-0.92624,0.151319,
8.3,0.219086,1.6,0.644279,-0.663665,0.823284,1.05009,0.149047,0.0609562,1.77874,-0.0309714,-1.55044,-0.0745298,-0.92624,0.151319,
8.4,0.219082,1.6,0.644283,-0.663585,0.823315,1.05015,0.149047,0.0609525,1.77874,-0.0309684,-1.55044,-0.0745306,-0.92624,0.151319,
8.5,0.219078,1.6,0.644286,-0.663522,0.823339,1.05019,0.149047,0.0609508,1.77874,-0.0309666,-1.55044,-0.0745295,-0.926239,0.151319,
8.6,0.219075,1.6,0.64429,-0.663451,0.823367,1.05025,0.149047,0.0609472,1.77874,-0.0309623,-1.55045,-0.0745257,-0.926239,0.151319,
8.7,0.219072,1.6,0.644294,-0.663387,0.823392,1.05029,0.149047,0.0609445,1.77874,-0.0309589,-1.55045,-0.0745213,-0.926239,0.151319,
8.8,0.219069,1.6,0.644298,-0.66332,0.823418,1.05034,0.149047,0.0609416,1.77874,-0.0309554,-1.55046,-0.0745173,-0.926238,0.151319,
8.9,0.219066,1.6,0.644302,-0.663252,0.823444,1.05039,0.149047,0.0609387,1.77874,-0.0309519,-1.55046,-0.0745137,-0.926238,0.151319,
9,0.219062,1.6,0.644306,-0.663182,0.823472,1.05044,0.149047,0.0609356,1.77874,-0.0309485,-1.55047,-0.0745107,-0.926238,0.151319,
9.1,0.219059,1.6,0.64431,-0.663111,0.823499,1.0505,0.149047,0.0609325,1.77874,-0.0309451,-1.55047,-0.0745081,-0.926237,0.151319,
9.2,0.219055,1.6,0.644314,-0.663039,0.823527,1.05055,0.149047,0.0609293,1.77874,-0.0309417,-1.55047,-0.074506,-0.926237,0.151319,
9.3,0.219052,1.6,0.644318,-0.662965,0.823556,1.0506,0.149047,0.060926,1.77874,-0.0309384,-1.55048,-0.0745045,-0.926237,0.151319,
9.4,0.219048,1.6,0.644322,-0.662889,0.823585,1.05066,0.149047,0.0609226,1.77874,-0.0309351,-1.55048,-0.0745034,-0.926237,0.151319,
9.5,0.219044,1.6,0.644326,-0.662812,0.823615,1.05072,0.149047,0.0609191,1.77874,-0.0309319,-1.55048,-0.0745029,-0.926237,0.151319,
9.6,0.21904,1.6,0.644329,-0.662734,0.823646,1.05077,0.149047,0.0609155,1.77874,-0.0309287,-1.55048,-0.074503,-0.926237,0.151319,
9.7,0.219036,1.6,0.644333,-0.662653,0.823677,1.05083,0.149047,0.0609118,1.77874,-0.0309256,-1.55048,-0.0745035,-0.926237,0.151319,
9.8,0.219031,1.6,0.644337,-0.662571,0.823709,1.05089,0.149047,0.0609079,1.77874,-0.0309225,-1.55048,-0.0745046,-0.926237,0.151319,
9.9,0.219029,1.6,0.644341,-0.662517,0.82373,1.05093,0.149047,0.0609063,1.77874,-0.0309198,-1.55048,-0.0745,-0.926236,0.151319,
10,0.219026,1.6,0.644345,-0.662451,0.823756,1.05098,0.149047,0.0609035,1.77874,-0.0309159,-1.55049,-0.0744952,-0.926236,0.151319,
10.1,0.219023,1.6,0.644349,-0.662384,0.823782,1.05103,0.149047,0.0609007,1.77874,-0.0309123,-1.55049,-0.0744911,-0.926235,0.151319,
10.2,0.21902,1.6,0.644353,-0.662316,0.823808,1.05108,0.149047,0.0608978,1.77874,-0.0309088,-1.5505,-0.0744874,-0.926235,0.151319,
