tgDataLogger2 started logging at time 01242019_105115, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
1.5,0.0718215,2.13525,0.32886,-0.532651,0.243995,1.42042,0.0600995,-0.077843,1.97884,-0.287984,-2.39921,-0.137594,0.217958,0.0610156,
1.6,0.0336114,2.13564,0.362589,-0.457218,0.190764,1.50622,0.0600995,-0.0536896,1.94221,-0.250355,-2.53654,-0.0604192,0.362335,0.0610156,
1.7,0.123692,2.13555,0.341362,-0.600845,0.0822731,1.53828,0.0600995,0.0434732,1.87999,-0.241477,-2.95556,0.0676924,0.569077,0.0610156,
1.8,0.320892,2.13589,0.277286,-0.926433,0.0705612,1.3968,0.0600995,0.135917,1.92043,-0.289366,-2.82778,-0.221737,0.529845,0.0610156,
1.9,0.527079,2.12819,0.0585774,-1.30941,-0.0695038,0.93088,0.0600995,0.197364,1.95174,-0.446337,-2.69502,-0.597506,0.388031,0.0610156,
2,0.770466,2.12926,-0.0800506,-1.71156,-0.290071,1.13384,0.0600995,0.391624,1.95748,-0.541522,2.83016,-0.485257,0.852446,0.0610156,
2.1,1.00217,2.13187,-0.282945,-1.94456,-0.761181,0.742617,0.0600995,0.538109,1.94237,-0.629766,3.0904,-1.12385,0.758639,0.0610156,
2.2,1.14507,2.13583,-0.491958,-2.30489,-1.09006,0.866632,0.0600995,0.640115,1.9474,-0.760538,2.38771,-1.1178,1.36873,0.0610156,
2.3,1.28691,2.13589,-0.678561,-3.12588,-1.30334,1.49732,0.0600995,0.76148,1.94455,-0.857064,1.82278,-1.13746,1.89533,0.0610156,
2.4,1.4033,2.00937,-0.882319,0.453821,-1.21895,-2.70803,0.0600995,1.0724,1.93406,-0.873351,0.21273,-1.21933,-2.65054,0.0610156,
2.5,1.44919,1.72902,-1.0508,0.425242,-0.739658,2.85774,0.0600995,1.3518,1.84573,-0.979255,0.613125,-1.04503,2.6408,0.0610156,
2.6,1.45578,1.93789,-1.22658,0.736852,-0.415609,3.04972,0.0600995,1.3763,1.99341,-1.19833,0.748771,-0.693854,3.06569,0.0610156,
2.7,1.52192,1.55832,-1.39949,0.0336436,-0.104354,3.13417,0.0600995,1.50602,1.6588,-1.37433,0.0802095,-0.392393,3.12317,0.0610156,
2.8,1.39827,1.77314,-1.3775,0.157282,0.038109,-2.78073,0.0600995,1.37865,1.8577,-1.32494,0.0874485,-0.253504,-2.78033,0.0610156,
2.9,1.32533,1.53736,-1.3788,-1.15513e-07,0.171054,-3.14159,0.0600995,1.32184,1.61284,-1.36245,-4.75096e-05,-0.128207,3.14156,0.0610156,
3,1.32528,1.53736,-1.37877,-3.07559e-10,0.171109,-3.14159,0.0600995,1.32182,1.61283,-1.36268,6.16321e-06,-0.128365,3.14158,0.0610156,
3.1,1.32528,1.53736,-1.37877,-3.07533e-10,0.171109,-3.14159,0.0600995,1.32183,1.61283,-1.36269,6.1633e-06,-0.128352,3.14158,0.0610156,
3.2,1.32528,1.53736,-1.37877,-3.0751e-10,0.171109,-3.14159,0.0600995,1.32183,1.61283,-1.3627,6.16338e-06,-0.12834,3.14158,0.0610156,
3.3,1.32528,1.53736,-1.37877,-3.07486e-10,0.171109,-3.14159,0.0600995,1.32184,1.61283,-1.36271,6.16345e-06,-0.128329,3.14158,0.0610156,
