tgDataLogger2 started logging at time 01242019_105125, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
2,0.286325,1.74325,-0.101724,-2.55935,1.27217,0.266724,0.0600995,0.250952,1.81116,-0.109587,2.56277,-1.47137,0.908713,0.0610156,
2.1,0.194913,1.66228,-0.0787898,0.90968,1.35164,-2.14149,0.0600995,0.191684,1.74046,-0.071151,-2.8703,-1.06768,-0.396942,0.0610156,
2.2,0.129991,1.75199,-0.11857,-0.480653,1.04688,2.9811,0.0600995,0.148794,1.82429,-0.134873,2.73248,-0.700147,0.104741,0.0610156,
2.3,0.131963,1.69539,-0.181727,-0.331711,0.685437,2.91491,0.0600995,0.142552,1.76695,-0.206563,2.89169,-0.342777,0.185801,0.0610156,
2.4,0.224301,1.70293,-0.23573,0.275933,0.289658,-3.02112,0.0600995,0.207947,1.77932,-0.237958,-2.90454,0.0585116,-0.117245,0.0610156,
2.5,0.277112,1.74646,-0.205434,0.208805,-0.0678205,-2.88399,0.0600995,0.266334,1.8215,-0.195685,-3.02789,0.40561,-0.280332,0.0610156,
2.6,0.27542,1.65949,-0.125129,-0.207859,-0.408629,-3.01241,0.0600995,0.296162,1.73313,-0.123569,2.87246,0.755592,-0.163475,0.0610156,
2.7,0.212289,1.74315,-0.0671524,0.236607,-0.768827,2.68495,0.0600995,0.229136,1.81251,-0.0945408,-2.5866,1.06444,0.712936,0.0610156,
2.8,0.155289,1.71009,-0.0851457,0.573114,-1.06953,2.53228,0.0600995,0.163688,1.79057,-0.108511,-1.79064,1.27126,1.33347,0.0610156,
2.9,0.135969,1.68464,-0.188882,-1.47492,-1.34505,-1.59401,0.0600995,0.14107,1.75782,-0.167982,0.628381,1.16059,-2.54574,0.0610156,
3,0.17998,1.75224,-0.233817,-2.50827,-1.12197,-0.823041,0.0600995,0.198004,1.81978,-0.203197,0.246274,0.84034,-2.64461,0.0610156,
3.1,0.245774,1.66523,-0.217223,2.9704,-0.871662,-0.0423275,0.0600995,0.26796,1.74411,-0.20564,-0.198055,0.521704,-3.1092,0.0610156,
3.2,0.289061,1.72608,-0.13085,-3.04283,-0.487703,0.247254,0.0600995,0.273762,1.80064,-0.136146,0.183751,0.146585,2.92131,0.0610156,
3.3,0.254128,1.7289,-0.0823516,-2.89583,-0.160983,0.156773,0.0600995,0.231021,1.80169,-0.0826045,0.300233,-0.184734,2.98421,0.0610156,
3.4,0.162133,1.66171,-0.0957604,3.05245,0.236267,-0.200565,0.0600995,0.158586,1.73582,-0.0719819,-0.173778,-0.578424,-2.90534,0.0610156,
3.5,0.123824,1.74605,-0.154774,2.76771,0.595339,-0.0681944,0.0600995,0.140064,1.82084,-0.144831,-0.414525,-0.945093,-3.04605,0.0610156,
3.6,0.151716,1.68936,-0.208631,3.03088,0.95314,0.146422,0.0600995,0.158528,1.76595,-0.213351,0.0751665,-1.29623,2.82362,0.0610156,
3.7,0.253661,1.70213,-0.216303,-2.85992,1.34537,0.0163665,0.0600995,0.223558,1.77218,-0.218374,-2.90503,-1.44503,0.0294623,0.0610156,
