tgDataLogger2 started logging at time 01242019_105128, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
3.2,0.20212,2.13549,0.11518,-1.07283,0.193276,1.19842,0.0600995,-0.089004,1.95482,-0.357248,-2.82253,-0.366405,0.570952,0.0610156,
3.3,0.131246,2.13529,0.205837,-0.923371,0.217847,1.44761,0.0600995,-0.106178,1.94194,-0.278814,-2.96045,-0.142158,0.666794,0.0610156,
3.4,0.0705443,2.11103,0.336433,-0.785455,0.277592,1.76831,0.0600995,-0.103323,1.97104,-0.090349,-2.94616,-0.0406712,0.749923,0.0610156,
3.5,-0.0807673,1.66643,0.427963,-0.222042,0.395417,3.03331,0.0600995,-0.0877581,1.75092,0.233623,2.98672,0.171857,0.159672,0.0610156,
3.6,-0.255229,1.93815,0.458244,0.347517,0.205774,2.58536,0.0600995,-0.277225,2.02254,0.326394,-2.54088,0.0879144,0.64668,0.0610156,
3.7,-0.436865,1.86582,0.484264,0.175393,-0.291335,2.55812,0.0600995,-0.411118,1.93256,0.406246,-2.68787,0.571201,0.704077,0.0610156,
3.8,-0.556067,1.69981,0.510134,-0.0132493,-0.601452,2.88647,0.0600995,-0.495126,1.89717,0.426143,-2.71413,0.841671,0.693177,0.0610156,
3.9,-0.592937,1.7549,0.344485,-0.0730492,-0.846011,2.84463,0.0600995,-0.534458,1.8652,0.303144,-2.77599,1.13301,0.712142,0.0610156,
4,-0.616232,1.63874,0.261964,-0.217691,-0.996766,-3.07012,0.0600995,-0.555861,1.79963,0.26036,3.1318,1.33667,0.269153,0.0610156,
4.1,-0.598228,1.60235,0.241571,-0.153192,-0.994771,-3.0748,0.0600995,-0.574381,1.70032,0.244925,2.71557,1.33861,-0.325074,0.0610156,
4.2,-0.590996,1.56692,0.303046,-0.0168971,-0.875692,3.10875,0.0600995,-0.569805,1.68726,0.294262,-2.97362,1.21751,0.25705,0.0610156,
4.3,-0.557424,1.59859,0.298606,0.132373,-0.762351,3.03,0.0600995,-0.550612,1.67422,0.288737,-2.92165,1.11157,0.183105,0.0610156,
4.4,-0.565734,1.60011,0.262689,0.0230065,-0.643592,-3.05705,0.0600995,-0.561795,1.67999,0.262755,3.11099,0.993994,-0.130272,0.0610156,
4.5,-0.601673,1.6052,0.274127,-0.12179,-0.51225,-3.06029,0.0600995,-0.58651,1.68107,0.273265,2.97498,0.862326,-0.108982,0.0610156,
4.6,-0.588519,1.60856,0.309521,-0.0236284,-0.390469,3.03916,0.0600995,-0.575656,1.68244,0.295431,-3.11754,0.739444,0.128501,0.0610156,
4.7,-0.554424,1.61069,0.294159,0.119217,-0.258665,3.09117,0.0600995,-0.555273,1.68636,0.28251,-3.00068,0.609312,0.059295,0.0610156,
4.8,-0.573106,1.61165,0.262015,0.0155133,-0.134323,-3.02624,0.0600995,-0.56998,1.6906,0.262482,3.11294,0.482852,-0.133487,0.0610156,
4.9,-0.602792,1.61436,0.284865,-0.121589,-0.00447775,-3.12423,0.0600995,-0.589009,1.68961,0.277355,3.01258,0.35513,-0.018342,0.0610156,
5,-0.577641,1.61488,0.313171,-0.0153022,0.122112,3.01714,0.0600995,-0.574062,1.68865,0.294826,-3.11313,0.225848,0.126757,0.0610156,
5.1,-0.552273,1.61273,0.285408,0.123489,0.249946,-3.12057,0.0600995,-0.559032,1.68873,0.277367,-3.02439,0.10069,-0.0206634,0.0610156,
5.2,-0.583062,1.60984,0.264133,0.00231669,0.37869,-3.02543,0.0600995,-0.579041,1.68637,0.262774,3.10409,-0.0301041,-0.108959,0.0610156,
5.3,-0.6,1.60651,0.297992,-0.125397,0.502176,3.07633,0.0600995,-0.59308,1.681,0.284166,3.03887,-0.152129,0.0578621,0.0610156,
5.4,-0.564732,1.59905,0.311548,0.0177066,0.631056,3.05513,0.0600995,-0.57099,1.67343,0.296887,-3.09303,-0.281612,0.0726541,0.0610156,
5.5,-0.555723,1.58932,0.275354,0.104763,0.749624,-3.03984,0.0600995,-0.560883,1.66599,0.271798,-3.07389,-0.400591,-0.0823655,0.0610156,
5.6,-0.592602,1.57942,0.272308,-0.0737355,0.877591,3.13189,0.0600995,-0.591061,1.6549,0.263128,3.07172,-0.527357,0.00716372,0.0610156,
5.7,-0.590679,1.56946,0.307423,-0.000892289,1.00254,3.09007,0.0600995,-0.598468,1.64443,0.297069,-3.12028,-0.652562,0.0350301,0.0610156,
5.8,-0.558831,1.56343,0.304518,0.0220076,1.12672,-3.0814,0.0600995,-0.561991,1.64107,0.299251,3.13536,-0.776798,-0.0398093,0.0610156,
5.9,-0.560196,1.569,0.27374,-0.0679796,1.24781,3.03147,0.0600995,-0.569549,1.64523,0.263976,3.13561,-0.898649,0.0569509,0.0610156,
6,-0.594637,1.57971,0.277283,0.307821,1.36277,-2.81475,0.0600995,-0.601165,1.65712,0.276466,-3.04307,-1.01949,-0.131469,0.0610156,
6.1,-0.58473,1.59052,0.312761,-0.70934,1.47554,2.49234,0.0600995,-0.587725,1.6686,0.303493,2.94585,-1.14062,0.142228,0.0610156,
6.2,-0.55111,1.59998,0.296891,-2.32305,1.50317,0.730678,0.0600995,-0.566461,1.67521,0.289301,3.08729,-1.26764,0.152113,0.0610156,
6.3,-0.57213,1.60598,0.26828,2.59066,1.37041,-0.574501,0.0600995,-0.582401,1.68141,0.273419,-2.59258,-1.35955,-0.544566,0.0610156,
6.4,-0.595418,1.60733,0.294641,3.09715,1.2795,0.0681337,0.0600995,-0.59619,1.68477,0.291503,2.70154,-1.50776,0.328712,0.0610156,
6.5,-0.564104,1.60651,0.311322,-2.874,1.14361,0.237263,0.0600995,-0.577316,1.68099,0.303363,1.0241,-1.45295,2.16521,0.0610156,
6.6,-0.553878,1.59948,0.277165,3.08602,1.03318,-0.142233,0.0600995,-0.568197,1.67392,0.283074,-0.307465,-1.37423,-2.76067,0.0610156,
6.7,-0.589018,1.58828,0.275097,3.03795,0.914853,-0.0319237,0.0600995,-0.592304,1.66451,0.278396,-0.141345,-1.26487,-3.07598,0.0610156,
6.8,-0.583034,1.57485,0.308657,-3.05904,0.794734,0.0722625,0.0600995,-0.594201,1.65006,0.307491,0.142422,-1.14366,3.0192,0.0610156,
6.9,-0.554173,1.56372,0.298779,3.09051,0.6779,-0.0447885,0.0600995,-0.561041,1.63971,0.305318,-0.0827139,-1.02777,-3.07255,0.0610156,
7,-0.561458,1.56675,0.271441,-3.08621,0.564,0.0270669,0.0600995,-0.572903,1.64592,0.274014,0.0792536,-0.914069,3.10122,0.0610156,
7.1,-0.591815,1.58291,0.281604,3.07044,0.447315,-0.0649141,0.0600995,-0.596245,1.65871,0.291592,-0.104231,-0.796546,-3.05689,0.0610156,
7.2,-0.573965,1.59388,0.310782,-3.14043,0.332636,0.0904237,0.0600995,-0.578156,1.67342,0.310372,0.0394741,-0.681248,3.02672,0.0610156,
7.3,-0.550738,1.60348,0.285513,-3.03839,0.21698,-0.00833039,0.0600995,-0.564612,1.67786,0.293051,0.0998186,-0.567322,-3.13193,0.0610156,
7.4,-0.579541,1.60347,0.269383,3.08518,0.0995729,-0.0946364,0.0600995,-0.581336,1.67806,0.284028,-0.092416,-0.448246,-3.03706,0.0610156,
7.5,-0.587288,1.59524,0.301176,3.08551,-0.00904959,0.0733545,0.0600995,-0.587369,1.67179,0.303776,-0.0299641,-0.340334,3.0632,0.0610156,
7.6,-0.554366,1.58135,0.298359,-3.07149,-0.125422,-0.00496766,0.0600995,-0.563013,1.65639,0.30728,0.0683984,-0.224847,-3.13643,0.0610156,
7.7,-0.565555,1.56428,0.269881,3.09844,-0.239461,0.0027553,0.0600995,-0.564539,1.64056,0.278796,-0.0435893,-0.110963,3.13901,0.0610156,
7.8,-0.589369,1.56733,0.279399,-3.10878,-0.348749,-0.0477751,0.0600995,-0.592239,1.64245,0.292163,0.0166073,-0.00131818,-3.0965,0.0610156,
7.9,-0.575635,1.58387,0.306771,3.0697,-0.459943,0.0686419,0.0600995,-0.572658,1.6616,0.311551,-0.050916,0.110123,3.07794,0.0610156,
8,-0.553226,1.59684,0.283365,-3.04362,-0.574206,-0.00615941,0.0600995,-0.559688,1.67375,0.292943,0.0977027,0.223883,-3.13793,0.0610156,
8.1,-0.582799,1.60074,0.269136,-3.12167,-0.685993,-0.112279,0.0600995,-0.577274,1.67494,0.284877,-0.0208577,0.337393,-3.04959,0.0610156,
8.2,-0.586414,1.59264,0.301065,3.02174,-0.793849,0.111347,0.0600995,-0.580503,1.66844,0.3042,-0.0776104,0.445104,3.05515,0.0610156,
8.3,-0.555918,1.57548,0.292803,-3.05349,-0.908455,-0.042938,0.0600995,-0.556261,1.65094,0.303415,0.0709552,0.558372,-3.11054,0.0610156,
8.4,-0.570127,1.56029,0.269598,3.07627,-1.01666,0.0676567,0.0600995,-0.564687,1.63653,0.275096,-0.0369588,0.666637,3.0954,0.0610156,
8.5,-0.59396,1.57518,0.282432,-3.07943,-1.12202,-0.109999,0.0600995,-0.585639,1.65164,0.29398,0.00661091,0.773055,-3.07515,0.0610156,
8.6,-0.572086,1.59279,0.304649,2.89969,-1.22047,0.259664,0.0600995,-0.56595,1.66897,0.305109,-0.103575,0.876338,3.00298,0.0610156,
8.7,-0.560297,1.59847,0.275409,-2.82807,-1.3319,-0.240991,0.0600995,-0.559293,1.67382,0.285961,0.164759,0.985883,-3.03908,0.0610156,
8.8,-0.591541,1.58966,0.275367,-2.99074,-1.44665,-0.230583,0.0600995,-0.578017,1.66411,0.28303,-0.0225613,1.09886,-3.07934,0.0610156,
8.9,-0.580665,1.56851,0.302753,2.10457,-1.5366,1.07623,0.0600995,-0.575301,1.64475,0.305091,-0.0404017,1.20313,3.05604,0.0610156,
9,-0.560498,1.5634,0.289707,0.407471,-1.4756,2.7183,0.0600995,-0.550448,1.63899,0.290665,-0.158852,1.3046,2.99188,0.0610156,
9.1,-0.578797,1.58415,0.267949,-0.339435,-1.36451,-2.77878,0.0600995,-0.570868,1.661,0.276416,0.460281,1.39688,-2.69184,0.0610156,
9.2,-0.592481,1.59597,0.295795,0.0673322,-1.26824,2.98623,0.0600995,-0.576983,1.67042,0.294185,-0.816369,1.5021,2.40508,0.0610156,
9.3,-0.561882,1.5897,0.296581,0.146887,-1.16055,3.06585,0.0600995,-0.558341,1.66605,0.294894,-2.58609,1.50424,0.478539,0.0610156,
9.4,-0.574888,1.57038,0.269973,-0.100319,-1.05502,-3.07106,0.0600995,-0.562481,1.64544,0.272354,2.89531,1.40263,-0.21016,0.0610156,
9.5,-0.593519,1.56083,0.285826,-0.0360108,-0.953544,-3.08116,0.0600995,-0.58543,1.63927,0.287246,3.01565,1.30183,-0.146979,0.0610156,
9.6,-0.574525,1.58404,0.305428,0.0765774,-0.849945,3.02943,0.0600995,-0.564493,1.65917,0.297851,-2.95961,1.1962,0.203495,0.0610156,
9.7,-0.564875,1.59416,0.277511,0.0154573,-0.748893,-3.06249,0.0600995,-0.561045,1.67016,0.278812,3.09769,1.09729,-0.127203,0.0610156,
9.8,-0.594605,1.58699,0.282483,-0.0861679,-0.642872,-3.12791,0.0600995,-0.580054,1.66159,0.279362,3.04674,0.993035,-0.0201288,0.0610156,
9.9,-0.578228,1.56389,0.305984,0.0442322,-0.539375,3.1367,0.0600995,-0.573397,1.64015,0.300717,-3.09334,0.889594,0.00723647,0.0610156,
10,-0.561612,1.56775,0.289667,0.0453802,-0.436787,3.09674,0.0600995,-0.556077,1.64384,0.28078,-3.07284,0.786599,0.0581942,0.0610156,
10.1,-0.586293,1.58894,0.275445,-0.0550541,-0.331879,-3.06011,0.0600995,-0.577439,1.66448,0.274745,3.05059,0.680849,-0.0993443,0.0610156,
10.2,-0.586837,1.59218,0.305212,-0.0219829,-0.230468,3.06218,0.0600995,-0.577676,1.66659,0.292398,-3.13103,0.579529,0.0924461,0.0610156,
10.3,-0.561735,1.57488,0.292079,0.045025,-0.128548,-3.10822,0.0600995,-0.560205,1.65072,0.286856,-3.10938,0.478683,-0.0372279,0.0610156,
10.4,-0.579732,1.55904,0.277748,0.0271098,-0.0282346,3.11944,0.0600995,-0.577184,1.6353,0.267773,-3.10503,0.378419,0.0252283,0.0610156,
10.5,-0.592595,1.58101,0.299624,-0.0696487,0.0705999,3.13354,0.0600995,-0.583572,1.6576,0.290401,3.07292,0.279757,0.00973193,0.0610156,
