tgDataLogger2 started logging at time 01242019_105119, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
1.4,0.385671,2.12736,-0.158737,-1.44379,-0.177877,1.00736,0.0600995,0.0340331,1.90277,-0.646237,3.09861,-0.532114,0.649933,0.0610156,
1.5,0.34316,2.12715,-0.140175,-1.38419,-0.139457,0.961841,0.0600995,-0.000937106,1.91808,-0.635707,-2.89565,-0.630829,0.487782,0.0610156,
1.6,0.335524,2.1284,-0.130817,-1.37857,-0.123351,0.987967,0.0600995,-0.00334079,1.9175,-0.625177,-2.9446,-0.602746,0.529409,0.0610156,
1.7,0.359911,2.12964,-0.138352,-1.42352,-0.1423,1.08188,0.0600995,0.0255226,1.91799,-0.631093,-3.13886,-0.522577,0.659108,0.0610156,
1.8,0.409467,2.12746,-0.199087,-1.50063,-0.22521,0.867197,0.0600995,0.0335107,1.93561,-0.664994,-2.85544,-0.753961,0.472698,0.0610156,
1.9,0.472029,2.12861,-0.24027,-1.62408,-0.274943,1.02317,0.0600995,0.0940878,1.93351,-0.697572,2.97435,-0.59205,0.775675,0.0610156,
2,0.550384,2.12846,-0.313748,-1.69508,-0.437705,0.773915,0.0600995,0.132051,1.93828,-0.729764,-2.99525,-0.909645,0.583227,0.0610156,
2.1,0.605989,2.12888,-0.378939,-1.83116,-0.508477,0.884825,0.0600995,0.175937,1.94189,-0.77756,2.90626,-0.812806,0.868801,0.0610156,
2.2,0.670383,2.13084,-0.435641,-1.89965,-0.635295,0.80158,0.0600995,0.222024,1.94181,-0.804087,2.93951,-0.963943,0.870522,0.0610156,
2.3,0.712808,2.13256,-0.488462,-1.93051,-0.747023,0.72076,0.0600995,0.247874,1.9432,-0.830711,2.94225,-1.0727,0.885007,0.0610156,
2.4,0.729883,2.13259,-0.517846,-2.05691,-0.737319,0.872797,0.0600995,0.266921,1.95905,-0.861656,2.65682,-0.905724,1.09433,0.0610156,
2.5,0.756609,2.13444,-0.532615,-1.97658,-0.8361,0.678904,0.0600995,0.284801,1.94844,-0.849128,2.97074,-1.18993,0.882729,0.0610156,
2.6,0.74763,2.13423,-0.529772,-2.01606,-0.801704,0.748318,0.0600995,0.283108,1.96065,-0.853098,2.73243,-1.0273,1.08558,0.0610156,
2.7,0.719261,2.1334,-0.51176,-2.04571,-0.723807,0.85155,0.0600995,0.269683,1.97163,-0.852375,2.69175,-0.91248,1.10539,0.0610156,
2.8,0.710151,2.1347,-0.477554,-1.87771,-0.747074,0.598025,0.0600995,0.258842,1.96712,-0.807767,-3.11881,-1.16659,0.747676,0.0610156,
2.9,0.661618,2.13284,-0.435386,-1.91778,-0.609729,0.802746,0.0600995,0.236208,1.97914,-0.791053,2.88327,-0.902914,0.989066,0.0610156,
3,0.612806,2.13211,-0.39269,-1.86366,-0.523082,0.837446,0.0600995,0.205257,1.9831,-0.765336,2.96126,-0.847364,0.935509,0.0610156,
3.1,0.576986,2.13246,-0.344544,-1.75073,-0.478561,0.704102,0.0600995,0.173938,1.98816,-0.719284,-2.9969,-0.959088,0.696986,0.0610156,
3.2,0.532738,2.13182,-0.298005,-1.73105,-0.367683,0.863576,0.0600995,0.152806,1.991,-0.689202,3.12785,-0.770133,0.835504,0.0610156,
3.3,0.492067,2.13183,-0.263054,-1.68524,-0.300382,0.924283,0.0600995,0.128095,1.99458,-0.666236,-3.13937,-0.692684,0.833447,0.0610156,
3.4,0.462959,2.13174,-0.23785,-1.61981,-0.273419,0.836054,0.0600995,0.100401,2.00188,-0.640107,-2.93718,-0.769753,0.700701,0.0610156,
3.5,0.443167,2.13202,-0.21593,-1.598,-0.229444,0.912538,0.0600995,0.0909222,2.00306,-0.622236,-2.99955,-0.687506,0.760693,0.0610156,
3.6,0.432272,2.13235,-0.203253,-1.59136,-0.204775,0.988766,0.0600995,0.0901727,2.00472,-0.614669,-3.07549,-0.600701,0.822061,0.0610156,
3.7,0.429355,2.13174,-0.207146,-1.57803,-0.218559,0.913626,0.0600995,0.0837878,2.01178,-0.612846,-2.96615,-0.683329,0.760131,0.0610156,
3.8,0.437253,2.13129,-0.218644,-1.58398,-0.237324,0.882291,0.0600995,0.0872261,2.0169,-0.61787,-2.94649,-0.717879,0.755036,0.0610156,
3.9,0.455372,2.13088,-0.235951,-1.61775,-0.264287,0.915763,0.0600995,0.105989,2.01882,-0.632334,-3.05214,-0.681295,0.839884,0.0610156,
4,0.480112,2.13009,-0.260217,-1.65347,-0.306743,0.91331,0.0600995,0.125463,2.02185,-0.652321,-3.12085,-0.684552,0.89336,0.0610156,
4.1,0.502259,2.12941,-0.281593,-1.68759,-0.343854,0.91864,0.0600995,0.143598,2.02549,-0.670309,3.10494,-0.688666,0.939707,0.0610156,
4.2,0.52405,2.12904,-0.307693,-1.70245,-0.410413,0.819133,0.0600995,0.157186,2.03109,-0.684396,-3.0819,-0.843612,0.887397,0.0610156,
4.3,0.55012,2.12948,-0.339681,-1.71664,-0.475235,0.732374,0.0600995,0.174784,2.03443,-0.704281,-3.07773,-0.92341,0.890716,0.0610156,
4.4,0.577909,2.12931,-0.376102,-1.78715,-0.520537,0.794977,0.0600995,0.202723,2.03704,-0.735271,3.04566,-0.891772,1.02334,0.0610156,
4.5,0.615124,2.13039,-0.417809,-1.82292,-0.609975,0.730194,0.0600995,0.232972,2.03919,-0.764501,2.99245,-0.977577,1.07769,0.0610156,
4.6,0.660545,2.13261,-0.464865,-1.83446,-0.722086,0.613978,0.0600995,0.267905,2.03909,-0.794257,2.95937,-1.12283,1.11834,0.0610156,
4.7,0.703605,2.13421,-0.523441,-1.89442,-0.825679,0.593321,0.0600995,0.305824,2.03849,-0.838823,2.74451,-1.1562,1.31182,0.0610156,
4.8,0.757739,2.13573,-0.594598,-1.95993,-0.955668,0.55524,0.0600995,0.353554,2.03522,-0.891189,2.4561,-1.20058,1.57599,0.0610156,
4.9,0.847696,2.13583,-0.677319,-1.95837,-1.13026,0.381803,0.0600995,0.437204,2.02579,-0.938886,1.94666,-1.27773,2.06777,0.0610156,
5,0.993175,2.12123,-0.78573,-1.64719,-1.33575,-0.198512,0.0600995,0.583806,2.00433,-0.991563,1.11733,-1.25476,2.86798,0.0610156,
5.1,1.14064,1.83632,-0.999967,-0.189214,-1.18891,-2.47081,0.0600995,0.90447,1.84228,-1.04843,-0.078302,-1.07672,-2.56378,0.0610156,
5.2,1.13945,1.87034,-1.16699,0.219836,-0.990086,-2.8064,0.0600995,1.01814,2.0005,-1.12312,0.467188,-1.27731,-3.04881,0.0610156,
5.3,1.05051,1.87629,-1.21389,0.311181,-0.938941,-2.84536,0.0600995,0.955846,1.95291,-1.17941,0.210211,-1.21925,-2.70795,0.0610156,
5.4,1.05202,1.65297,-1.22917,0.0183147,-0.917872,-2.97104,0.0600995,1.01748,1.73077,-1.21013,-0.09869,-1.20186,-2.88016,0.0610156,
5.5,1.07962,1.56605,-1.15189,0.0439978,-1.0725,-3.13937,0.0600995,1.05344,1.65949,-1.14655,0.108803,-1.36727,3.1087,0.0610156,
5.6,1.01975,1.5601,-1.10738,0.0584974,-1.21213,3.05785,0.0600995,1.0057,1.66803,-1.11224,0.843797,-1.47681,2.24861,0.0610156,
5.7,0.975177,1.56513,-1.05748,0.0279983,-1.38264,3.07065,0.0600995,0.962984,1.64158,-1.06011,2.97674,-1.45955,0.123152,0.0610156,
5.8,0.933236,1.5653,-1.09817,-0.914125,-1.5158,-2.23494,0.0600995,0.921285,1.64224,-1.09902,-2.98587,-1.30036,-0.170471,0.0610156,
5.9,0.974234,1.56529,-1.13937,-3.02683,-1.45248,-0.0720477,0.0600995,0.959725,1.64026,-1.14461,-3.0794,-1.15127,-0.0207623,0.0610156,
