tgDataLogger2 started logging at time 01242019_105016, with 2 sensors on 1 senseable objects.
time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,
3,0.54777,2.08998,-0.241976,-1.17191,-0.375145,0.109448,0.0600995,-0.0564427,1.80492,-0.320887,-3.1013,-1.48424,0.402349,0.0610156,
3.1,0.549785,2.09009,-0.248104,-1.17264,-0.385856,0.106848,0.0600995,-0.0545049,1.80454,-0.324514,3.06776,-1.48387,0.515329,0.0610156,
3.2,0.550613,2.08914,-0.255192,-1.17145,-0.398295,0.111391,0.0600995,-0.0540159,1.80353,-0.326924,2.95702,-1.48671,0.62368,0.0610156,
3.3,0.552622,2.08931,-0.263375,-1.18083,-0.412277,0.131549,0.0600995,-0.0522221,1.80332,-0.332204,2.97203,-1.49484,0.608523,0.0610156,
3.4,0.557125,2.08938,-0.270663,-1.17486,-0.421602,0.111252,0.0600995,-0.0484983,1.80302,-0.330385,2.7667,-1.49953,0.81238,0.0610156,
3.5,0.565174,2.0895,-0.271283,-1.14648,-0.421626,0.035726,0.0600995,-0.0412326,1.80246,-0.331285,2.87509,-1.50243,0.703635,0.0610156,
3.6,0.571414,2.08965,-0.270632,-1.17422,-0.42353,0.105988,0.0600995,-0.0338624,1.80235,-0.328794,2.80687,-1.50873,0.771569,0.0610156,
3.7,0.578718,2.08969,-0.26583,-1.18203,-0.415373,0.129392,0.0600995,-0.0272641,1.80189,-0.319464,2.75502,-1.51953,0.822771,0.0610156,
3.8,0.584528,2.08967,-0.255484,-1.15748,-0.399303,0.0655916,0.0600995,-0.0206737,1.80152,-0.313341,2.81735,-1.50971,0.759668,0.0610156,
3.9,0.588744,2.0899,-0.248309,-1.1607,-0.389771,0.0735482,0.0600995,-0.0157596,1.80134,-0.31107,2.9269,-1.50689,0.650146,0.0610156,
4,0.591209,2.08989,-0.247905,-1.18109,-0.389511,0.133579,0.0600995,-0.0131208,1.80102,-0.311432,2.91969,-1.51018,0.656796,0.0610156,
4.1,0.592491,2.08963,-0.252375,-1.1639,-0.39455,0.0849304,0.0600995,-0.0118787,1.80066,-0.313013,2.85719,-1.50975,0.718437,0.0610156,
4.2,0.595372,2.08982,-0.263538,-1.16478,-0.412799,0.0811546,0.0600995,-0.00931863,1.80053,-0.318565,2.7541,-1.51653,0.821129,0.0610156,
4.3,0.598773,2.09005,-0.275203,-1.16315,-0.430588,0.0712103,0.0600995,-0.00632371,1.80045,-0.323746,2.58189,-1.52121,0.992875,0.0610156,
4.4,0.601387,2.08998,-0.28299,-1.16463,-0.441048,0.0738194,0.0600995,-0.0040425,1.80017,-0.326331,2.45011,-1.52774,1.12419,0.0610156,
4.5,0.600885,2.08973,-0.281873,-1.16585,-0.437771,0.0800684,0.0600995,-0.00448482,1.79984,-0.325672,2.44744,-1.52575,1.12613,0.0610156,
4.6,0.600911,2.08994,-0.271722,-1.16839,-0.420994,0.0877388,0.0600995,-0.00391074,1.79978,-0.320796,2.63003,-1.52343,0.943766,0.0610156,
4.7,0.60002,2.09016,-0.256627,-1.17182,-0.397257,0.10037,0.0600995,-0.00399034,1.79979,-0.313635,2.81948,-1.51551,0.75462,0.0610156,
4.8,0.5986,2.0903,-0.242105,-1.17425,-0.375642,0.112272,0.0600995,-0.00459783,1.79985,-0.306692,2.95795,-1.50718,0.616522,0.0610156,
4.9,0.59775,2.0904,-0.23388,-1.17567,-0.364604,0.119108,0.0600995,-0.00492303,1.79987,-0.302802,3.01125,-1.50153,0.563384,0.0610156,
5,0.597802,2.09045,-0.234342,-1.17613,-0.367135,0.119063,0.0600995,-0.00485788,1.79988,-0.303198,2.97804,-1.50008,0.596462,0.0610156,
5.1,0.59855,2.09048,-0.241375,-1.17593,-0.379255,0.113889,0.0600995,-0.00447153,1.7999,-0.30691,2.89068,-1.50187,0.683508,0.0610156,
5.2,0.599477,2.09052,-0.250455,-1.17529,-0.393803,0.106956,0.0600995,-0.00399853,1.79995,-0.311657,2.82204,-1.5068,0.752083,0.0610156,
5.3,0.600204,2.09057,-0.258017,-1.17468,-0.405552,0.101318,0.0600995,-0.00360474,1.79998,-0.315714,2.76637,-1.51101,0.807737,0.0610156,
5.4,0.600504,2.09063,-0.261608,-1.1746,-0.410843,0.0990089,0.0600995,-0.00341836,1.80001,-0.317882,2.73757,-1.51239,0.836519,0.0610156,
5.5,0.600137,2.09042,-0.260022,-1.16448,-0.408299,0.0743903,0.0600995,-0.00379183,1.79978,-0.317386,2.79202,-1.51121,0.781832,0.0610156,
5.6,0.600947,2.09042,-0.257266,-1.17307,-0.402722,0.0992831,0.0600995,-0.00271229,1.79957,-0.315659,2.82042,-1.51263,0.753196,0.0610156,
5.7,0.604743,2.09058,-0.253514,-1.16611,-0.396081,0.0794766,0.0600995,0.00134481,1.79933,-0.313883,2.87689,-1.51099,0.69645,0.0610156,
5.8,0.609808,2.09076,-0.253536,-1.17191,-0.396134,0.0936122,0.0600995,0.00676687,1.79907,-0.314239,2.84187,-1.51085,0.730873,0.0610156,
5.9,0.612026,2.09044,-0.257215,-1.17569,-0.400011,0.107389,0.0600995,0.00870089,1.79867,-0.315358,2.82819,-1.51801,0.743977,0.0610156,
6,0.617816,2.09096,-0.263248,-1.17314,-0.40811,0.0917857,0.0600995,0.0145195,1.79872,-0.318242,2.69674,-1.51832,0.875139,0.0610156,
6.1,0.620934,2.09088,-0.270013,-1.16907,-0.418966,0.0793405,0.0600995,0.0174322,1.79837,-0.32179,2.64703,-1.5224,0.924252,0.0610156,
6.2,0.623331,2.09126,-0.27141,-1.17825,-0.419804,0.0993417,0.0600995,0.0200111,1.79847,-0.324569,2.61591,-1.51804,0.955236,0.0610156,
6.3,0.624378,2.09069,-0.266646,-1.16848,-0.411736,0.0814951,0.0600995,0.0214132,1.79784,-0.323115,2.75604,-1.51725,0.814409,0.0610156,
6.4,0.627933,2.09123,-0.258463,-1.17414,-0.399651,0.0932852,0.0600995,0.0257605,1.79794,-0.320362,2.80194,-1.50835,0.768548,0.0610156,
6.5,0.62952,2.09073,-0.250934,-1.1768,-0.386015,0.11103,0.0600995,0.0277529,1.79741,-0.317,2.91581,-1.50781,0.654161,0.0610156,
6.6,0.634899,2.09156,-0.249058,-1.18007,-0.38398,0.110732,0.0600995,0.0330748,1.79789,-0.312356,2.8333,-1.51051,0.737285,0.0610156,
6.7,0.639372,2.09099,-0.252949,-1.17204,-0.393537,0.091865,0.0600995,0.0372391,1.79724,-0.313884,2.86464,-1.51653,0.705053,0.0610156,
6.8,0.644901,2.0915,-0.258903,-1.17554,-0.403537,0.093075,0.0600995,0.0430267,1.79741,-0.320276,2.75091,-1.50886,0.81841,0.0610156,
6.9,0.647929,2.09145,-0.263774,-1.17878,-0.411245,0.100671,0.0600995,0.0464859,1.7973,-0.329184,2.81966,-1.50467,0.749645,0.0610156,
7,0.650589,2.09138,-0.265949,-1.18253,-0.414903,0.110804,0.0600995,0.0497863,1.79719,-0.336816,2.8354,-1.49457,0.733419,0.0610156,
7.1,0.653414,2.09143,-0.265493,-1.18646,-0.414163,0.121325,0.0600995,0.0535003,1.79714,-0.343136,2.87217,-1.48361,0.696414,0.0610156,
7.2,0.660267,2.09155,-0.263624,-1.19021,-0.413276,0.130572,0.0600995,0.0610541,1.79692,-0.345008,2.96249,-1.48502,0.606349,0.0610156,
7.3,0.670119,2.09177,-0.262879,-1.19206,-0.41413,0.132899,0.0600995,0.0712656,1.7965,-0.345134,2.85277,-1.47769,0.714261,0.0610156,
7.4,0.680312,2.09183,-0.263789,-1.19371,-0.417624,0.135719,0.0600995,0.0815237,1.79616,-0.345344,2.95736,-1.4902,0.610207,0.0610156,
7.5,0.690643,2.09201,-0.265446,-1.19418,-0.420951,0.133453,0.0600995,0.0920461,1.79585,-0.346553,2.79049,-1.481,0.774978,0.0610156,
7.6,0.701035,2.09204,-0.267018,-1.19464,-0.42584,0.132866,0.0600995,0.102536,1.79544,-0.347712,2.89228,-1.49372,0.673726,0.0610156,
7.7,0.711308,2.09212,-0.268145,-1.19644,-0.42916,0.135423,0.0600995,0.113081,1.79494,-0.349034,2.75522,-1.48607,0.808609,0.0610156,
7.8,0.721219,2.09206,-0.26835,-1.19582,-0.431076,0.133856,0.0600995,0.123223,1.79458,-0.34985,2.81117,-1.49341,0.752781,0.0610156,
7.9,0.730747,2.09208,-0.267221,-1.19687,-0.430751,0.136857,0.0600995,0.133022,1.79433,-0.350285,2.76607,-1.49002,0.796969,0.0610156,
8,0.74016,2.09205,-0.26521,-1.19765,-0.4286,0.139822,0.0600995,0.142765,1.79408,-0.350025,2.75791,-1.48944,0.804598,0.0610156,
8.1,0.749471,2.09196,-0.262844,-1.19833,-0.427158,0.143185,0.0600995,0.152483,1.79379,-0.350012,2.80223,-1.49238,0.76022,0.0610156,
8.2,0.759198,2.09185,-0.261449,-1.19834,-0.426866,0.144821,0.0600995,0.162419,1.79346,-0.349437,2.71885,-1.48739,0.842121,0.0610156,
8.3,0.768872,2.09164,-0.261421,-1.19837,-0.428606,0.146585,0.0600995,0.172389,1.79299,-0.350788,2.78946,-1.49534,0.771615,0.0610156,
8.4,0.778933,2.09142,-0.262727,-1.19834,-0.432716,0.14757,0.0600995,0.182557,1.79244,-0.352114,2.66033,-1.48834,0.898407,0.0610156,
8.5,0.788962,2.09105,-0.264946,-1.19781,-0.438141,0.148504,0.0600995,0.192722,1.79176,-0.354574,2.70338,-1.49811,0.855069,0.0610156,
8.6,0.79911,2.09061,-0.26702,-1.1966,-0.443933,0.148147,0.0600995,0.202952,1.79093,-0.355995,2.58796,-1.49375,0.967938,0.0610156,
8.7,0.809042,2.09009,-0.268104,-1.19539,-0.447906,0.149398,0.0600995,0.213169,1.78989,-0.358001,2.59046,-1.49831,0.963971,0.0610156,
8.8,0.818985,2.08942,-0.267961,-1.19372,-0.449606,0.151945,0.0600995,0.223568,1.78863,-0.359318,2.56867,-1.49772,0.983326,0.0610156,
8.9,0.82867,2.08862,-0.266431,-1.19203,-0.449879,0.156115,0.0600995,0.233906,1.78713,-0.360202,2.54945,-1.49416,0.999427,0.0610156,
9,0.838254,2.08754,-0.264739,-1.19069,-0.449442,0.16475,0.0600995,0.244186,1.78535,-0.361108,2.59892,-1.49881,0.947518,0.0610156,
9.1,0.847613,2.0865,-0.264111,-1.18681,-0.450975,0.165395,0.0600995,0.254056,1.78345,-0.361069,2.52288,-1.49222,1.01907,0.0610156,
9.2,0.857407,2.08513,-0.264755,-1.18103,-0.454597,0.16365,0.0600995,0.264307,1.78126,-0.361739,2.56235,-1.50132,0.976807,0.0610156,
9.3,0.867088,2.08368,-0.266384,-1.17437,-0.459892,0.159394,0.0600995,0.27432,1.77887,-0.361622,2.46285,-1.49678,1.07101,0.0610156,
9.4,0.87675,2.08192,-0.268033,-1.16739,-0.46456,0.157822,0.0600995,0.284307,1.77627,-0.36176,2.45165,-1.50349,1.07822,0.0610156,
9.5,0.886406,2.07999,-0.268745,-1.16027,-0.467862,0.157646,0.0600995,0.294422,1.7735,-0.36115,2.41141,-1.50484,1.11349,0.0610156,
9.6,0.89563,2.07807,-0.268031,-1.15218,-0.46903,0.155534,0.0600995,0.304384,1.77069,-0.359938,2.37698,-1.50284,1.14255,0.0610156,
9.7,0.904773,2.07585,-0.26588,-1.1444,-0.468142,0.1577,0.0600995,0.314627,1.76763,-0.358865,2.44311,-1.50963,1.07212,0.0610156,
9.8,0.914106,2.07354,-0.263364,-1.13572,-0.467187,0.157752,0.0600995,0.325126,1.76444,-0.357042,2.41069,-1.50307,1.09811,0.0610156,
9.9,0.923491,2.07107,-0.261809,-1.12676,-0.467217,0.158072,0.0600995,0.33578,1.76107,-0.355628,2.45691,-1.50873,1.04685,0.0610156,
10,0.933699,2.0685,-0.261439,-1.11738,-0.469664,0.156925,0.0600995,0.347229,1.75756,-0.35451,2.44433,-1.50842,1.05322,0.0610156,
10.1,0.944181,2.06578,-0.262242,-1.10771,-0.47394,0.154949,0.0600995,0.359098,1.75383,-0.353619,2.4022,-1.50683,1.08847,0.0610156,
10.2,0.955124,2.06285,-0.263163,-1.09782,-0.478779,0.153824,0.0600995,0.371584,1.74994,-0.352997,2.42667,-1.5131,1.05805,0.0610156,
10.3,0.966903,2.06006,-0.262895,-1.08804,-0.481701,0.152187,0.0600995,0.385316,1.74601,-0.351852,2.3894,-1.50898,1.08791,0.0610156,
10.4,0.978407,2.05699,-0.261015,-1.07814,-0.482396,0.152868,0.0600995,0.399176,1.74185,-0.350259,2.42619,-1.51024,1.04429,0.0610156,
10.5,0.990247,2.05382,-0.257674,-1.06803,-0.480615,0.154389,0.0600995,0.413848,1.73745,-0.348278,2.49985,-1.51184,0.963638,0.0610156,
10.6,1.00221,2.05053,-0.253758,-1.0578,-0.478226,0.156152,0.0600995,0.428946,1.73291,-0.345694,2.49949,-1.50626,0.955672,0.0610156,
10.7,1.01422,2.04682,-0.250811,-1.04598,-0.477832,0.156027,0.0600995,0.444343,1.72809,-0.343177,2.56953,-1.50913,0.878136,0.0610156,
10.8,1.02681,2.04289,-0.249893,-1.03319,-0.48042,0.153516,0.0600995,0.460372,1.72296,-0.340667,2.58133,-1.51142,0.857887,0.0610156,
10.9,1.03996,2.03874,-0.250796,-1.02011,-0.485903,0.150324,0.0600995,0.477103,1.71764,-0.338311,2.50923,-1.5102,0.9204,0.0610156,
11,1.05358,2.03423,-0.252743,-1.00752,-0.493385,0.149767,0.0600995,0.494665,1.71208,-0.336282,2.49893,-1.51581,0.921794,0.0610156,
11.1,1.06709,2.02969,-0.254188,-0.995057,-0.500092,0.149571,0.0600995,0.512621,1.70641,-0.334468,2.49809,-1.51976,0.91344,0.0610156,
11.2,1.08118,2.02529,-0.253338,-0.980677,-0.502985,0.144192,0.0600995,0.53198,1.70076,-0.332946,2.48425,-1.51605,0.917364,0.0610156,
11.3,1.09796,2.02574,-0.246967,-0.978302,-0.496342,0.137058,0.0600995,0.552204,1.69842,-0.329394,2.632,-1.51677,0.766595,0.0610156,
11.4,1.11479,2.02661,-0.241741,-0.97985,-0.491761,0.136245,0.0600995,0.571484,1.69676,-0.325414,2.6952,-1.51526,0.70087,0.0610156,
11.5,1.13108,2.02726,-0.23928,-0.97983,-0.490706,0.131837,0.0600995,0.589608,1.69535,-0.322632,2.67953,-1.51141,0.713835,0.0610156,
11.6,1.14571,2.02779,-0.233929,-0.98105,-0.485187,0.132822,0.0600995,0.606167,1.69408,-0.319187,2.75115,-1.50945,0.640467,0.0610156,
11.7,1.16,2.02815,-0.228169,-0.981423,-0.479205,0.132983,0.0600995,0.622288,1.69291,-0.315358,2.82466,-1.50772,0.565375,0.0610156,
11.8,1.17478,2.02857,-0.225714,-0.981511,-0.477904,0.130718,0.0600995,0.63835,1.69187,-0.312805,2.80657,-1.50446,0.581478,0.0610156,
11.9,1.18981,2.02885,-0.221573,-0.981955,-0.47403,0.130778,0.0600995,0.654583,1.69101,-0.309524,2.83486,-1.50234,0.551878,0.0610156,
12,1.20391,2.02897,-0.216117,-0.981605,-0.46845,0.130828,0.0600995,0.669845,1.69028,-0.305678,2.89353,-1.50089,0.492323,0.0610156,
12.1,1.2174,2.02908,-0.213231,-0.981005,-0.466265,0.129001,0.0600995,0.684109,1.68962,-0.302776,2.88992,-1.49869,0.494764,0.0610156,
12.2,1.23008,2.02918,-0.209903,-0.980416,-0.463277,0.127763,0.0600995,0.697568,1.68904,-0.299826,2.90136,-1.49686,0.482372,0.0610156,
12.3,1.23563,2.02034,-0.208218,-0.960216,-0.464447,0.140565,0.0600995,0.709234,1.68277,-0.296563,2.83609,-1.49481,0.536602,0.0610156,
12.4,1.24861,2.01974,-0.202446,-0.953709,-0.457409,0.129608,0.0600995,0.724772,1.68098,-0.293691,2.92529,-1.49223,0.445118,0.0610156,
12.5,1.26079,2.01999,-0.196887,-0.954004,-0.451734,0.130178,0.0600995,0.738595,1.67995,-0.290077,2.97121,-1.4897,0.397811,0.0610156,
12.6,1.27358,2.02012,-0.194305,-0.953255,-0.450071,0.127612,0.0600995,0.752419,1.67919,-0.287488,2.95501,-1.48675,0.412544,0.0610156,
12.7,1.28314,2.02011,-0.191055,-0.952682,-0.446007,0.127489,0.0600995,0.762689,1.67878,-0.285272,2.98318,-1.4856,0.383923,0.0610156,
